,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Expected Visual Angle_x,Expected Visual Angle_y,Actual Visual Angle_x,Actual Visual Angle_y,Cosine Similarity,Euclidean Error
0,06/24/2023 21:30:36.336031,227,static,0.46,1.04,-0.03,0.08071,0.72053,0.09065,-0.68272,0.46,1.04,0.03,0.08071,0.72053,0.09065,-0.68272,0.46,1.04,0.0,0.08071,0.72053,0.09065,-0.68272,0.46,1.04,-0.03,-0.08715,-0.52669,-0.0544,0.84382,348.21,296.06,0.0,-0.88,0.2,0.43,0.44,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.08741,-0.53155,-0.05527,0.84069,348.13,295.39,0.0,-0.88,0.21,0.42,0.43,0.0,0.9,0.19,0.98,-0.09,WorldSpace,0.9980469,-2.28,1.7,1.31,0.08066,0.72057,0.09065,-0.68268,-1.9093809425926742,1.5908644703708679,1.1418173408034327,1.0,0.0,2.7399999999999998,-0.6599999999999999,-1.31,2.3643809425926743,-0.5508644703708678,-1.1418173408034327,2.0167727268303266,-2.6748962735473314,2.020690408842755,-2.692087129428661,0.1229141692421443,2.190501417298232
1,06/24/2023 21:30:36.349623,228,static,0.46,1.04,-0.03,0.08068,0.72049,0.09065,-0.68276,0.46,1.04,0.03,0.08068,0.72049,0.09065,-0.68276,0.46,1.04,0.0,0.08068,0.72049,0.09065,-0.68276,0.46,1.04,-0.03,-0.08721,-0.52668,-0.05443,0.84382,348.2,296.06,0.0,-0.88,0.2,0.43,0.44,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.08747,-0.53154,-0.0553,0.84069,348.12,295.39,0.0,-0.88,0.21,0.42,0.43,0.0,0.9,0.19,0.98,-0.09,WorldSpace,0.9980469,-2.27,1.7,1.31,0.0807,0.72052,0.09064,-0.68273,-1.9093809425926742,1.5908644703708679,1.1418173408034327,1.0,0.0,2.73,-0.6599999999999999,-1.31,2.3643809425926743,-0.5508644703708678,-1.1418173408034327,2.018197211801385,-2.6748962735473314,2.020690408842755,-2.692087129428661,0.14236279366994842,2.142995603898795
2,06/24/2023 21:30:36.363672,229,static,0.46,1.04,-0.03,0.08064,0.72046,0.09069,-0.68279,0.46,1.04,0.03,0.08064,0.72046,0.09069,-0.68279,0.46,1.04,0.0,0.08064,0.72046,0.09069,-0.68279,0.46,1.04,-0.03,-0.08722,-0.52668,-0.05444,0.84382,348.2,296.06,0.0,-0.88,0.2,0.43,0.44,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.08748,-0.53154,-0.05531,0.84068,348.12,295.39,0.0,-0.88,0.21,0.42,0.43,0.0,0.9,0.19,0.98,-0.09,WorldSpace,0.9980469,-2.27,1.7,1.31,0.08069,0.72049,0.09063,-0.68276,-1.9093809425926742,1.5908644703708679,1.1418173408034327,1.0,0.0,2.73,-0.6599999999999999,-1.31,2.3643809425926743,-0.5508644703708678,-1.1418173408034327,2.018197211801385,-2.6748962735473314,2.020690408842755,-2.692087129428661,0.14236279366994842,2.142995603898795
3,06/24/2023 21:30:36.377822,230,static,0.46,1.04,-0.03,0.08051,0.72041,0.09073,-0.68285,0.46,1.04,0.03,0.08051,0.72041,0.09073,-0.68285,0.46,1.04,0.0,0.08051,0.72041,0.09073,-0.68285,0.46,1.04,-0.03,-0.08719,-0.52487,-0.05416,0.84497,348.22,296.31,0.0,-0.88,0.2,0.43,0.44,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.08746,-0.52972,-0.05503,0.84185,348.14,295.64,0.0,-0.88,0.21,0.42,0.43,0.0,0.9,0.19,0.98,-0.09,WorldSpace,0.9980469,-2.27,1.7,1.31,0.08062,0.72047,0.09068,-0.68279,-1.9093809425926742,1.5908644703708679,1.1418173408034327,1.0,0.0,2.73,-0.6599999999999999,-1.31,2.3643809425926743,-0.5508644703708678,-1.1418173408034327,2.018197211801385,-2.6748962735473314,2.020690408842755,-2.692087129428661,0.14236279366994842,2.142995603898795
4,06/24/2023 21:30:36.392090,231,static,0.46,1.04,-0.03,0.08038,0.72037,0.09071,-0.68292,0.46,1.04,0.03,0.08038,0.72037,0.09071,-0.68292,0.46,1.04,0.0,0.08038,0.72037,0.09071,-0.68292,0.46,1.04,-0.03,-0.08723,-0.52484,-0.05418,0.84498,348.21,296.31,0.0,-0.88,0.2,0.43,0.44,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.0875,-0.5297,-0.05506,0.84186,348.13,295.64,0.0,-0.88,0.21,0.42,0.43,0.0,0.9,0.19,0.98,-0.09,WorldSpace,0.9980469,-2.27,1.7,1.31,0.08051,0.7204,0.09073,-0.68286,-1.9093809425926742,1.5908644703708679,1.1418173408034327,1.0,0.0,2.73,-0.6599999999999999,-1.31,2.3643809425926743,-0.5508644703708678,-1.1418173408034327,2.018197211801385,-2.6748962735473314,2.020690408842755,-2.692087129428661,0.14236279366994842,2.142995603898795
5,06/24/2023 21:30:36.405188,232,static,0.46,1.04,-0.03,0.08024,0.72032,0.09073,-0.68298,0.46,1.04,0.03,0.08024,0.72032,0.09073,-0.68298,0.46,1.04,0.0,0.08024,0.72032,0.09073,-0.68298,0.46,1.04,-0.03,-0.08709,-0.5239,-0.05396,0.8456,348.24,296.44,0.0,-0.88,0.2,0.44,0.45,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.08736,-0.52875,-0.05483,0.84249,348.16,295.78,0.0,-0.88,0.21,0.43,0.43,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,-2.27,1.7,1.31,0.08036,0.72037,0.09072,-0.68293,-1.8956209150333456,1.5876593137256454,1.1618831699349697,1.0,0.0,2.73,-0.6599999999999999,-1.31,2.3506209150333457,-0.5476593137256454,-1.1618831699349697,2.018197211801385,-2.6748962735473314,2.0298637183562764,-2.701122598395711,0.1099327415201283,2.077484724712214
6,06/24/2023 21:30:36.419103,233,static,0.46,1.04,-0.03,0.0801,0.72028,0.09077,-0.68304,0.46,1.04,0.03,0.0801,0.72028,0.09077,-0.68304,0.46,1.04,0.0,0.0801,0.72028,0.09077,-0.68304,0.46,1.04,-0.03,-0.08708,-0.52389,-0.05395,0.84561,348.24,296.44,0.0,-0.88,0.2,0.44,0.45,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.08736,-0.52874,-0.05482,0.84249,348.16,295.78,0.0,-0.88,0.21,0.43,0.43,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,-2.27,1.7,1.31,0.08023,0.72031,0.09073,-0.68299,-1.8956209150333456,1.5876593137256454,1.1618831699349697,1.0,0.0,2.73,-0.6599999999999999,-1.31,2.3506209150333457,-0.5476593137256454,-1.1618831699349697,2.018197211801385,-2.6748962735473314,2.0298637183562764,-2.701122598395711,0.1099327415201283,2.077484724712214
7,06/24/2023 21:30:36.433230,234,static,0.46,1.04,-0.03,0.08006,0.72024,0.09082,-0.68307,0.46,1.04,0.03,0.08006,0.72024,0.09082,-0.68307,0.46,1.04,0.0,0.08006,0.72024,0.09082,-0.68307,0.46,1.04,-0.03,-0.08701,-0.52389,-0.05391,0.84561,348.25,296.44,0.0,-0.88,0.2,0.44,0.45,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.08729,-0.52875,-0.05478,0.8425,348.17,295.78,0.0,-0.88,0.21,0.43,0.43,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,-2.27,1.7,1.31,0.08011,0.72028,0.09076,-0.68304,-1.8956209150333456,1.5876593137256454,1.1618831699349697,1.0,0.0,2.73,-0.6599999999999999,-1.31,2.3506209150333457,-0.5476593137256454,-1.1618831699349697,2.018197211801385,-2.6748962735473314,2.0298637183562764,-2.701122598395711,0.1099327415201283,2.077484724712214
8,06/24/2023 21:30:36.447229,235,static,0.46,1.04,-0.03,0.07999,0.72023,0.09088,-0.68309,0.46,1.04,0.03,0.07999,0.72023,0.09088,-0.68309,0.46,1.04,0.0,0.07999,0.72023,0.09088,-0.68309,0.46,1.04,-0.03,-0.0852,-0.52146,-0.05243,0.84739,348.52,296.79,0.0,-0.87,0.2,0.44,0.45,0.0,0.89,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.08548,-0.52631,-0.05328,0.84431,348.44,296.12,0.0,-0.88,0.2,0.43,0.44,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,-2.27,1.7,1.31,0.08008,0.72025,0.09081,-0.68307,-2.7154376148321897,1.7646422804966437,1.575969322420827,1.0,0.0,2.73,-0.6599999999999999,-1.31,3.1704376148321898,-0.7246422804966437,-1.575969322420827,2.018197211801385,-2.6748962735473314,2.0321072805537117,-2.7106129277223423,0.1760248307035262,4.152416193742054
9,06/24/2023 21:30:36.461039,236,static,0.46,1.04,-0.03,0.07995,0.72021,0.09093,-0.68311,0.46,1.04,0.03,0.07995,0.72021,0.09093,-0.68311,0.46,1.04,0.0,0.07995,0.72021,0.09093,-0.68311,0.46,1.04,-0.03,-0.08515,-0.52147,-0.0524,0.84739,348.52,296.79,0.0,-0.87,0.2,0.44,0.45,0.0,0.89,0.18,0.98,-0.09,WorldSpace,0.9980469,0.45,1.04,0.03,-0.08543,-0.52631,-0.05325,0.84431,348.44,296.12,0.0,-0.88,0.2,0.43,0.44,0.0,0.9,0.18,0.98,-0.09,WorldSpace,0.9980469,-2.27,1.7,1.31,0.07998,0.72023,0.09087,-0.68309,-2.7154376148321897,1.7646422804966437,1.575969322420827,1.0,0.0,2.73,-0.6599999999999999,-1.31,3.1704376148321898,-0.7246422804966437,-1.575969322420827,2.018197211801385,-2.6748962735473314,2.0321072805537117,-2.7106129277223423,0.1760248307035262,4.152416193742054
