Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w
07/26/2023 20:36:22.012246,0,start,-1.20, 1.13, -0.17,0.40474, -0.13367, -0.12325, -0.89617,-1.23, 1.12, -0.16,-0.59119, 0.11809, 0.08804, 0.79297,286.59, 16.94, 0.00,0.08, 0.96, 0.27,0.96, 0.00, -0.29,-0.28, 0.29, -0.92,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.59331, 0.08161, 0.06064, 0.79852,286.77, 11.67, 0.00,0.06, 0.96, 0.28,0.98, 0.00, -0.20,-0.19, 0.29, -0.94,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:36:22.026496,1,start,-1.20, 1.13, -0.17,0.40519, -0.13485, -0.12381, -0.89572,-1.23, 1.12, -0.16,-0.59119, 0.11809, 0.08804, 0.79297,286.59, 16.94, 0.00,0.08, 0.96, 0.27,0.96, 0.00, -0.29,-0.28, 0.29, -0.92,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.59331, 0.08161, 0.06064, 0.79852,286.77, 11.67, 0.00,0.06, 0.96, 0.28,0.98, 0.00, -0.20,-0.19, 0.29, -0.94,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:36:22.040638,2,start,-1.20, 1.13, -0.17,0.40500, -0.13655, -0.12350, -0.89559,-1.23, 1.12, -0.16,-0.59114, 0.11970, 0.08927, 0.79262,286.57, 17.18, 0.00,0.08, 0.96, 0.27,0.96, 0.00, -0.30,-0.28, 0.29, -0.92,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.59339, 0.08142, 0.06051, 0.79850,286.77, 11.64, 0.00,0.06, 0.96, 0.28,0.98, 0.00, -0.20,-0.19, 0.29, -0.94,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:36:22.054607,3,start,-1.20, 1.13, -0.17,0.40359, -0.13855, -0.12191, -0.89613,-1.23, 1.12, -0.16,-0.59114, 0.11970, 0.08927, 0.79262,286.57, 17.18, 0.00,0.08, 0.96, 0.27,0.96, 0.00, -0.30,-0.28, 0.29, -0.92,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.59339, 0.08142, 0.06051, 0.79850,286.77, 11.64, 0.00,0.06, 0.96, 0.28,0.98, 0.00, -0.20,-0.19, 0.29, -0.94,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:36:22.068980,4,start,-1.20, 1.13, -0.17,0.40195, -0.14055, -0.12000, -0.89681,-1.23, 1.12, -0.16,-0.59114, 0.11970, 0.08927, 0.79262,286.57, 17.18, 0.00,0.08, 0.96, 0.27,0.96, 0.00, -0.30,-0.28, 0.29, -0.92,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.59339, 0.08142, 0.06051, 0.79850,286.77, 11.64, 0.00,0.06, 0.96, 0.28,0.98, 0.00, -0.20,-0.19, 0.29, -0.94,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:36:22.083053,5,start,-1.20, 1.13, -0.17,0.40057, -0.14219, -0.11884, -0.89733,-1.23, 1.12, -0.16,-0.59353, 0.09293, 0.06926, 0.79643,286.61, 13.31, 0.00,0.07, 0.96, 0.28,0.97, 0.00, -0.23,-0.22, 0.29, -0.93,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.59389, 0.05002, 0.03703, 0.80213,286.97, 7.14, 0.00,0.04, 0.96, 0.29,0.99, 0.00, -0.12,-0.12, 0.29, -0.95,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:36:22.097066,6,start,-1.20, 1.13, -0.17,0.39988, -0.14337, -0.11810, -0.89755,-1.23, 1.12, -0.16,-0.59353, 0.09293, 0.06926, 0.79643,286.61, 13.31, 0.00,0.07, 0.96, 0.28,0.97, 0.00, -0.23,-0.22, 0.29, -0.93,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.59389, 0.05002, 0.03703, 0.80213,286.97, 7.14, 0.00,0.04, 0.96, 0.29,0.99, 0.00, -0.12,-0.12, 0.29, -0.95,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:36:22.110871,7,start,-1.20, 1.13, -0.17,0.39952, -0.14419, -0.11717, -0.89770,-1.23, 1.12, -0.16,-0.58672, 0.10571, 0.07762, 0.79910,287.43, 15.07, 0.00,0.08, 0.95, 0.29,0.97, 0.00, -0.26,-0.25, 0.30, -0.92,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.58774, 0.06042, 0.04408, 0.80558,287.77, 8.58, 0.00,0.05, 0.95, 0.30,0.99, 0.00, -0.15,-0.14, 0.31, -0.94,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:36:22.124930,8,start,-1.20, 1.13, -0.16,0.39884, -0.14481, -0.11643, -0.89800,-1.23, 1.12, -0.16,-0.58672, 0.10571, 0.07762, 0.79910,287.43, 15.07, 0.00,0.08, 0.95, 0.29,0.97, 0.00, -0.26,-0.25, 0.30, -0.92,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.58774, 0.06042, 0.04408, 0.80558,287.77, 8.58, 0.00,0.05, 0.95, 0.30,0.99, 0.00, -0.15,-0.14, 0.31, -0.94,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:36:22.138949,9,start,-1.20, 1.13, -0.16,0.39743, -0.14487, -0.11656, -0.89860,-1.23, 1.12, -0.16,-0.58672, 0.10571, 0.07762, 0.79910,287.43, 15.07, 0.00,0.08, 0.95, 0.29,0.97, 0.00, -0.26,-0.25, 0.30, -0.92,TrackingSpace,0.9980469,-1.17, 1.13, -0.18,-0.58774, 0.06042, 0.04408, 0.80558,287.77, 8.58, 0.00,0.05, 0.95, 0.30,0.99, 0.00, -0.15,-0.14, 0.31, -0.94,TrackingSpace,0.9980469,-1.11, 2.31, 0.18,0.00000, 0.00000, 0.00000, 1.00000
