,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
0,06/29/2023 00:18:03.380055,216,moving,0.84,1.5,0.56,0.00532,-0.98856,0.02305,-0.14897,0.78,1.5,0.54,0.00532,-0.98856,0.02305,-0.14897,0.81,1.5,0.55,0.00532,-0.98856,0.02305,-0.14897,0.84,1.5,0.56,-0.00606,0.97228,0.02534,0.23236,357.01,153.12,0.0,0.45,0.05,-0.89,-0.89,0.0,-0.45,-0.02,1.0,0.05,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00652,0.96817,0.02535,0.24893,357.0,151.16,0.0,0.48,0.05,-0.87,-0.88,0.0,-0.48,-0.03,1.0,0.05,TrackingSpace,0.9980469,1.52,1.58,-0.76,0.0,0.0,0.0,1.0,1.6186840045705515,1.5869687886424448,-0.9807344999764861,1.0,0.0,-0.71,-0.08000000000000007,1.31,-0.8086840045705515,-0.08696878864244484,1.5307344999764863,0.6399917481038642,0.6562107868778622
1,06/29/2023 00:18:03.393760,217,moving,0.84,1.5,0.56,0.00548,-0.98856,0.02326,-0.1489,0.78,1.5,0.54,0.00548,-0.98856,0.02326,-0.1489,0.81,1.5,0.55,0.00548,-0.98856,0.02326,-0.1489,0.84,1.5,0.56,-0.00606,0.97228,0.02534,0.23236,357.01,153.12,0.0,0.45,0.05,-0.89,-0.89,0.0,-0.45,-0.02,1.0,0.05,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00652,0.96817,0.02535,0.24893,357.0,151.16,0.0,0.48,0.05,-0.87,-0.88,0.0,-0.48,-0.03,1.0,0.05,TrackingSpace,0.9980469,1.52,1.58,-0.76,0.0,0.0,0.0,1.0,1.6186840045705515,1.5869687886424448,-0.9807344999764861,1.0,0.0,-0.71,-0.08000000000000007,1.31,-0.8086840045705515,-0.08696878864244484,1.5307344999764863,0.6399917481038642,0.6562107868778622
2,06/29/2023 00:18:03.407891,218,moving,0.84,1.5,0.56,0.00569,-0.98855,0.02335,-0.14897,0.78,1.5,0.54,0.00569,-0.98855,0.02335,-0.14897,0.81,1.5,0.55,0.00569,-0.98855,0.02335,-0.14897,0.84,1.5,0.56,-0.00687,0.97226,0.02881,0.23203,356.61,153.15,0.0,0.45,0.06,-0.89,-0.89,0.0,-0.45,-0.03,1.0,0.05,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00739,0.96815,0.02879,0.24859,356.59,151.2,0.0,0.48,0.06,-0.87,-0.88,0.0,-0.48,-0.03,1.0,0.05,TrackingSpace,0.9980469,1.51,1.57,-0.76,0.0,0.0,0.0,1.0,1.6186596777597984,1.6043593892914938,-0.9806881024414288,1.0,0.0,-0.7,-0.07000000000000006,1.31,-0.8086596777597983,-0.1043593892914938,1.5306881024414287,0.7985459170149886,0.8839745316198026
3,06/29/2023 00:18:03.421830,219,moving,0.84,1.5,0.56,0.00573,-0.98854,0.02345,-0.14903,0.78,1.5,0.54,0.00573,-0.98854,0.02345,-0.14903,0.81,1.5,0.55,0.00573,-0.98854,0.02345,-0.14903,0.84,1.5,0.56,-0.00687,0.97226,0.02881,0.23203,356.61,153.15,0.0,0.45,0.06,-0.89,-0.89,0.0,-0.45,-0.03,1.0,0.05,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00739,0.96815,0.02879,0.24859,356.59,151.2,0.0,0.48,0.06,-0.87,-0.88,0.0,-0.48,-0.03,1.0,0.05,TrackingSpace,0.9980469,1.51,1.57,-0.76,0.0,0.0,0.0,1.0,1.6186596777597984,1.6043593892914938,-0.9806881024414288,1.0,0.0,-0.7,-0.07000000000000006,1.31,-0.8086596777597983,-0.1043593892914938,1.5306881024414287,0.7985459170149886,0.8839745316198026
4,06/29/2023 00:18:03.435476,220,moving,0.84,1.5,0.56,0.00582,-0.98854,0.02346,-0.14901,0.78,1.5,0.54,0.00582,-0.98854,0.02346,-0.14901,0.81,1.5,0.55,0.00582,-0.98854,0.02346,-0.14901,0.84,1.5,0.56,-0.00676,0.97273,0.02857,0.23008,356.64,153.39,0.0,0.45,0.06,-0.89,-0.89,0.0,-0.45,-0.03,1.0,0.05,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00733,0.96817,0.02857,0.24855,356.62,151.2,0.0,0.48,0.06,-0.87,-0.88,0.0,-0.48,-0.03,1.0,0.05,TrackingSpace,0.9980469,1.51,1.57,-0.76,0.0,0.0,0.0,1.0,1.6186596777597984,1.6043593892914938,-0.9806881024414288,1.0,0.0,-0.7,-0.07000000000000006,1.31,-0.8086596777597983,-0.1043593892914938,1.5306881024414287,0.7985459170149886,0.8839745316198026
5,06/29/2023 00:18:03.449632,221,moving,0.84,1.5,0.56,0.00586,-0.98852,0.02348,-0.14913,0.78,1.5,0.54,0.00586,-0.98852,0.02348,-0.14913,0.81,1.5,0.55,0.00586,-0.98852,0.02348,-0.14913,0.84,1.5,0.56,-0.00676,0.97273,0.02857,0.23008,356.64,153.39,0.0,0.45,0.06,-0.89,-0.89,0.0,-0.45,-0.03,1.0,0.05,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00733,0.96817,0.02857,0.24855,356.62,151.2,0.0,0.48,0.06,-0.87,-0.88,0.0,-0.48,-0.03,1.0,0.05,TrackingSpace,0.9980469,1.5,1.56,-0.76,0.0,0.0,0.0,1.0,1.6186596777597984,1.6043593892914938,-0.9806881024414288,1.0,0.0,-0.69,-0.06000000000000005,1.31,-0.8086596777597983,-0.1043593892914938,1.5306881024414287,1.1314062570592853,1.279841978608171
6,06/29/2023 00:18:03.463961,222,moving,0.84,1.5,0.56,0.00584,-0.98852,0.02346,-0.14917,0.78,1.5,0.54,0.00584,-0.98852,0.02346,-0.14917,0.81,1.5,0.55,0.00584,-0.98852,0.02346,-0.14917,0.84,1.5,0.56,-0.00676,0.97273,0.02857,0.23008,356.64,153.39,0.0,0.45,0.06,-0.89,-0.89,0.0,-0.45,-0.03,1.0,0.05,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00733,0.96817,0.02857,0.24855,356.62,151.2,0.0,0.48,0.06,-0.87,-0.88,0.0,-0.48,-0.03,1.0,0.05,TrackingSpace,0.9980469,1.5,1.56,-0.76,0.0,0.0,0.0,1.0,1.6186596777597984,1.6043593892914938,-0.9806881024414288,1.0,0.0,-0.69,-0.06000000000000005,1.31,-0.8086596777597983,-0.1043593892914938,1.5306881024414287,1.1314062570592853,1.279841978608171
7,06/29/2023 00:18:03.477331,223,moving,0.84,1.5,0.56,0.00583,-0.98851,0.02345,-0.14924,0.78,1.5,0.54,0.00583,-0.98851,0.02345,-0.14924,0.81,1.5,0.55,0.00583,-0.98851,0.02345,-0.14924,0.84,1.5,0.56,-0.00719,0.97267,0.0304,0.23007,356.42,153.38,0.0,0.45,0.06,-0.89,-0.89,0.0,-0.45,-0.03,1.0,0.06,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00774,0.96861,0.03039,0.24661,356.41,151.43,0.0,0.48,0.06,-0.88,-0.88,0.0,-0.48,-0.03,1.0,0.06,TrackingSpace,0.9980469,1.49,1.56,-0.76,0.0,0.0,0.0,1.0,1.740000000000014,1.6200000000000019,-1.2200000000000268,1.0,0.0,-0.6799999999999999,-0.06000000000000005,1.31,-0.9300000000000139,-0.12000000000000188,1.7700000000000269,1.142832867882799,1.2881372936883737
8,06/29/2023 00:18:03.490989,224,moving,0.84,1.5,0.56,0.00586,-0.9885,0.02343,-0.14927,0.78,1.5,0.54,0.00586,-0.9885,0.02343,-0.14927,0.81,1.5,0.55,0.00586,-0.9885,0.02343,-0.14927,0.84,1.5,0.56,-0.00719,0.97267,0.0304,0.23007,356.42,153.38,0.0,0.45,0.06,-0.89,-0.89,0.0,-0.45,-0.03,1.0,0.06,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00774,0.96861,0.03039,0.24661,356.41,151.43,0.0,0.48,0.06,-0.88,-0.88,0.0,-0.48,-0.03,1.0,0.06,TrackingSpace,0.9980469,1.49,1.55,-0.76,0.0,0.0,0.0,1.0,1.740000000000014,1.6200000000000019,-1.2200000000000268,1.0,0.0,-0.6799999999999999,-0.050000000000000044,1.31,-0.9300000000000139,-0.12000000000000188,1.7700000000000269,1.5213156515420987,1.7166147212526168
9,06/29/2023 00:18:03.505210,225,moving,0.84,1.5,0.56,0.0059,-0.9885,0.02343,-0.14928,0.78,1.5,0.54,0.0059,-0.9885,0.02343,-0.14928,0.81,1.5,0.55,0.0059,-0.9885,0.02343,-0.14928,0.84,1.5,0.56,-0.00718,0.97266,0.03036,0.23011,356.42,153.38,0.0,0.45,0.06,-0.89,-0.89,0.0,-0.45,-0.03,1.0,0.06,TrackingSpace,0.9980469,0.78,1.5,0.54,-0.00773,0.9686,0.03036,0.24663,356.41,151.43,0.0,0.48,0.06,-0.88,-0.88,0.0,-0.48,-0.03,1.0,0.05,TrackingSpace,0.9980469,1.49,1.55,-0.76,0.0,0.0,0.0,1.0,1.740000000000014,1.6200000000000019,-1.2200000000000268,1.0,0.0,-0.6799999999999999,-0.050000000000000044,1.31,-0.9300000000000139,-0.12000000000000188,1.7700000000000269,1.5213156515420987,1.7166147212526168
