,Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
0,06/29/2023 00:23:05.694617,216,moving,1.01,1.16,0.58,0.08781,-0.54468,-0.05753,-0.83205,1.0,1.16,0.61,-0.14928,0.51781,0.09232,0.8373,339.78,63.47,0.0,0.84,0.35,0.42,0.45,0.0,-0.89,-0.31,0.94,-0.15,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.15072,0.5004,0.08895,0.84792,339.84,61.09,0.0,0.82,0.34,0.45,0.48,0.0,-0.88,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.2,1.65,1.22,0.0,0.0,0.0,1.0,2.4028140102896436,1.7389497479603753,1.3097531569922514,1.0,0.0,-1.1900000000000002,-0.49,-0.64,-1.3928140102896436,-0.5789497479603753,-0.7297531569922513,0.6464488756792577,1.1666238227541634
1,06/29/2023 00:23:05.708648,217,moving,1.01,1.16,0.58,0.08798,-0.54442,-0.0575,-0.8322,1.0,1.16,0.61,-0.14978,0.5171,0.09246,0.83763,339.72,63.38,0.0,0.84,0.35,0.42,0.45,0.0,-0.89,-0.31,0.94,-0.16,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.15109,0.50149,0.08944,0.84716,339.78,61.25,0.0,0.82,0.35,0.45,0.48,0.0,-0.88,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.2,1.65,1.21,0.0,0.0,0.0,1.0,2.450164103678981,1.767265119817519,1.334626419605621,1.0,0.0,-1.1900000000000002,-0.49,-0.63,-1.440164103678981,-0.6072651198175192,-0.7546264196056209,0.5345796507694945,0.9801329601313825
2,06/29/2023 00:23:05.722569,218,moving,1.01,1.16,0.58,0.08814,-0.5441,-0.05749,-0.8324,1.0,1.16,0.61,-0.14978,0.5171,0.09246,0.83763,339.72,63.38,0.0,0.84,0.35,0.42,0.45,0.0,-0.89,-0.31,0.94,-0.16,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.15109,0.50149,0.08944,0.84716,339.78,61.25,0.0,0.82,0.35,0.45,0.48,0.0,-0.88,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.2,1.65,1.21,0.0,0.0,0.0,1.0,2.450164103678981,1.767265119817519,1.334626419605621,1.0,0.0,-1.1900000000000002,-0.49,-0.63,-1.440164103678981,-0.6072651198175192,-0.7546264196056209,0.5345796507694945,0.9801329601313825
3,06/29/2023 00:23:05.736294,219,moving,1.01,1.16,0.58,0.08819,-0.54381,-0.05753,-0.83257,1.0,1.16,0.61,-0.14978,0.5171,0.09246,0.83763,339.72,63.38,0.0,0.84,0.35,0.42,0.45,0.0,-0.89,-0.31,0.94,-0.16,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.15109,0.50149,0.08944,0.84716,339.78,61.25,0.0,0.82,0.35,0.45,0.48,0.0,-0.88,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.2,1.64,1.2,0.0,0.0,0.0,1.0,2.450164103678981,1.767265119817519,1.334626419605621,1.0,0.0,-1.1900000000000002,-0.48,-0.62,-1.440164103678981,-0.6072651198175192,-0.7546264196056209,0.8071279949478959,1.085926307629466
4,06/29/2023 00:23:05.750463,220,moving,1.01,1.16,0.58,0.08825,-0.54368,-0.05752,-0.83265,1.0,1.16,0.61,-0.14857,0.51658,0.09155,0.83827,339.9,63.29,0.0,0.84,0.34,0.42,0.45,0.0,-0.89,-0.31,0.94,-0.15,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.14987,0.50098,0.08856,0.84777,339.95,61.16,0.0,0.82,0.34,0.45,0.48,0.0,-0.88,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.2,1.64,1.2,0.0,0.0,0.0,1.0,2.450413370439054,1.7500165723399723,1.3347559488448129,1.0,0.0,-1.1900000000000002,-0.48,-0.62,-1.4404133704390538,-0.5900165723399724,-0.7547559488448128,0.2878837026889743,0.30058045827911783
5,06/29/2023 00:23:05.764473,221,moving,1.01,1.16,0.58,0.08824,-0.54353,-0.05752,-0.83276,1.0,1.16,0.61,-0.14857,0.51658,0.09155,0.83827,339.9,63.29,0.0,0.84,0.34,0.42,0.45,0.0,-0.89,-0.31,0.94,-0.15,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.14987,0.50098,0.08856,0.84777,339.95,61.16,0.0,0.82,0.34,0.45,0.48,0.0,-0.88,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.2,1.64,1.2,0.0,0.0,0.0,1.0,2.450413370439054,1.7500165723399723,1.3347559488448129,1.0,0.0,-1.1900000000000002,-0.48,-0.62,-1.4404133704390538,-0.5900165723399724,-0.7547559488448128,0.2878837026889743,0.30058045827911783
6,06/29/2023 00:23:05.777891,222,moving,1.01,1.16,0.58,0.08826,-0.54349,-0.05746,-0.83278,1.0,1.16,0.61,-0.1488,0.51596,0.09155,0.8386,339.88,63.21,0.0,0.84,0.34,0.42,0.45,0.0,-0.89,-0.31,0.94,-0.16,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.15024,0.49854,0.0882,0.84918,339.93,60.83,0.0,0.82,0.34,0.46,0.49,0.0,-0.87,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.2,1.63,1.19,0.0,0.0,0.0,1.0,2.1685477145149132,1.6345685645549637,1.194063352044949,1.0,0.0,-1.1900000000000002,-0.47,-0.61,-1.1585477145149132,-0.47456856455496377,-0.614063352044949,0.910553723377888,0.7894510409758336
7,06/29/2023 00:23:05.792054,223,moving,1.01,1.16,0.58,0.08836,-0.54343,-0.05741,-0.83282,1.0,1.16,0.61,-0.1488,0.51596,0.09155,0.8386,339.88,63.21,0.0,0.84,0.34,0.42,0.45,0.0,-0.89,-0.31,0.94,-0.16,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.15024,0.49854,0.0882,0.84918,339.93,60.83,0.0,0.82,0.34,0.46,0.49,0.0,-0.87,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.21,1.63,1.19,0.0,0.0,0.0,1.0,2.1685477145149132,1.6345685645549637,1.194063352044949,1.0,0.0,-1.2,-0.47,-0.61,-1.1585477145149132,-0.47456856455496377,-0.614063352044949,1.1286349532827495,0.982721706457786
8,06/29/2023 00:23:05.805975,224,moving,1.01,1.16,0.58,0.08848,-0.54346,-0.05739,-0.83278,1.0,1.16,0.61,-0.14724,0.51582,0.09051,0.83908,340.09,63.16,0.0,0.84,0.34,0.42,0.45,0.0,-0.89,-0.3,0.94,-0.15,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.14866,0.4984,0.0872,0.84965,340.15,60.79,0.0,0.82,0.34,0.46,0.49,0.0,-0.87,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.21,1.63,1.19,0.0,0.0,0.0,1.0,2.1685477145149132,1.6345685645549637,1.194063352044949,1.0,0.0,-1.2,-0.47,-0.61,-1.1585477145149132,-0.47456856455496377,-0.614063352044949,1.1286349532827495,0.982721706457786
9,06/29/2023 00:23:05.819648,225,moving,1.01,1.16,0.58,0.08855,-0.54349,-0.05747,-0.83275,1.0,1.16,0.61,-0.14724,0.51582,0.09051,0.83908,340.09,63.16,0.0,0.84,0.34,0.42,0.45,0.0,-0.89,-0.3,0.94,-0.15,TrackingSpace,0.9980469,1.02,1.16,0.55,-0.14866,0.4984,0.0872,0.84965,340.15,60.79,0.0,0.82,0.34,0.46,0.49,0.0,-0.87,-0.3,0.94,-0.17,TrackingSpace,0.9980469,2.21,1.62,1.18,0.0,0.0,0.0,1.0,2.1685477145149132,1.6345685645549637,1.194063352044949,1.0,0.0,-1.2,-0.4600000000000002,-0.6,-1.1585477145149132,-0.47456856455496377,-0.614063352044949,1.608996035618413,1.377795258593403
