,Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
0,07/26/2023 20:34:15.683662,192,moving,-1.0,1.09,-0.23,-0.40426,-7e-05,-0.02248,0.91437,-1.03,1.09,-0.23,-0.61655,0.14456,0.11649,0.76512,282.27,21.4,0.0,0.08,0.98,0.2,0.93,0.0,-0.36,-0.36,0.21,-0.91,TrackingSpace,0.9980469,-0.97,1.08,-0.23,-0.62237,0.1176,0.09531,0.76795,281.96,17.41,0.0,0.06,0.98,0.2,0.95,0.0,-0.3,-0.29,0.21,-0.93,TrackingSpace,0.9980469,-0.94,2.33,0.08,0.0,0.0,0.0,1.0,-0.7875509796082061,4.058600559775398,0.37685725709701995,1.0,0.0,-0.06000000000000005,-1.24,-0.31,-0.21244902039179392,-2.973600559775398,-0.60685725709702,2.823142303244659,8.707206134053001
1,07/26/2023 20:34:15.697840,193,moving,-1.0,1.09,-0.23,-0.4024,-9e-05,-0.02182,0.9152,-1.03,1.09,-0.23,-0.61655,0.14456,0.11649,0.76512,282.27,21.4,0.0,0.08,0.98,0.2,0.93,0.0,-0.36,-0.36,0.21,-0.91,TrackingSpace,0.9980469,-0.97,1.08,-0.23,-0.62237,0.1176,0.09531,0.76795,281.96,17.41,0.0,0.06,0.98,0.2,0.95,0.0,-0.3,-0.29,0.21,-0.93,TrackingSpace,0.9980469,-0.94,2.33,0.07,0.0,0.0,0.0,1.0,-0.7875509796082061,4.058600559775398,0.37685725709701995,1.0,0.0,-0.06000000000000005,-1.24,-0.30000000000000004,-0.21244902039179392,-2.973600559775398,-0.60685725709702,2.444113788359386,8.247182317966743
2,07/26/2023 20:34:15.711702,194,moving,-1.0,1.09,-0.24,-0.40042,0.00012,-0.0197,0.91612,-1.03,1.09,-0.23,-0.61397,0.13039,0.10376,0.77154,282.98,19.19,0.0,0.07,0.97,0.21,0.94,0.0,-0.33,-0.32,0.22,-0.92,TrackingSpace,0.9980469,-0.97,1.08,-0.23,-0.61928,0.10285,0.08228,0.77405,282.68,15.14,0.0,0.06,0.98,0.21,0.97,0.0,-0.26,-0.25,0.22,-0.94,TrackingSpace,0.9980469,-0.94,2.32,0.07,0.0,0.0,0.0,1.0,-0.6411442126860645,6.4696148914324025,0.9297392716699338,1.0,0.0,-0.06000000000000005,-1.2299999999999998,-0.31,-0.3588557873139355,-5.384614891432403,-1.1597392716699337,2.2340842916685895,6.54946037194207
3,07/26/2023 20:34:15.725311,195,moving,-1.0,1.08,-0.24,-0.39795,0.00122,-0.01571,0.91727,-1.03,1.09,-0.23,-0.61397,0.13039,0.10376,0.77154,282.98,19.19,0.0,0.07,0.97,0.21,0.94,0.0,-0.33,-0.32,0.22,-0.92,TrackingSpace,0.9980469,-0.97,1.08,-0.23,-0.61928,0.10285,0.08228,0.77405,282.68,15.14,0.0,0.06,0.98,0.21,0.97,0.0,-0.26,-0.25,0.22,-0.94,TrackingSpace,0.9980469,-0.94,2.32,0.07,0.0,0.0,0.0,1.0,-0.6411442126860645,6.4696148914324025,0.9297392716699338,1.0,0.0,-0.06000000000000005,-1.2399999999999998,-0.31,-0.3588557873139355,-5.384614891432403,-1.1597392716699337,2.14721943607277,6.516991280150833
4,07/26/2023 20:34:15.738980,196,moving,-1.0,1.08,-0.24,-0.39501,0.00181,-0.01215,0.91859,-1.03,1.09,-0.23,-0.60828,0.13981,0.10994,0.77354,283.64,20.49,0.0,0.08,0.97,0.22,0.94,0.0,-0.35,-0.34,0.24,-0.91,TrackingSpace,0.9980469,-0.97,1.08,-0.23,-0.61472,0.10835,0.08577,0.77654,283.27,15.89,0.0,0.06,0.97,0.22,0.96,0.0,-0.27,-0.27,0.23,-0.94,TrackingSpace,0.9980469,-0.94,2.32,0.07,0.0,0.0,0.0,1.0,-0.787548771858824,4.028287678157188,0.43754978267482625,1.0,0.0,-0.06000000000000005,-1.2399999999999998,-0.31,-0.212451228141176,-2.943287678157188,-0.6675497826748262,1.8354152590260349,6.816872950785061
5,07/26/2023 20:34:15.752990,197,moving,-1.0,1.08,-0.24,-0.39259,0.0022,-0.00986,0.91966,-1.03,1.09,-0.23,-0.60828,0.13981,0.10994,0.77354,283.64,20.49,0.0,0.08,0.97,0.22,0.94,0.0,-0.35,-0.34,0.24,-0.91,TrackingSpace,0.9980469,-0.97,1.08,-0.23,-0.61472,0.10835,0.08577,0.77654,283.27,15.89,0.0,0.06,0.97,0.22,0.96,0.0,-0.27,-0.27,0.23,-0.94,TrackingSpace,0.9980469,-0.95,2.32,0.07,0.0,0.0,0.0,1.0,-0.787548771858824,4.028287678157188,0.43754978267482625,1.0,0.0,-0.050000000000000044,-1.2399999999999998,-0.31,-0.212451228141176,-2.943287678157188,-0.6675497826748262,2.1835339017948185,8.584204643099003
6,07/26/2023 20:34:15.766952,198,moving,-1.0,1.08,-0.24,-0.39069,0.00197,-0.00817,0.92048,-1.03,1.09,-0.23,-0.60828,0.13981,0.10994,0.77354,283.64,20.49,0.0,0.08,0.97,0.22,0.94,0.0,-0.35,-0.34,0.24,-0.91,TrackingSpace,0.9980469,-0.97,1.08,-0.23,-0.61472,0.10835,0.08577,0.77654,283.27,15.89,0.0,0.06,0.97,0.22,0.96,0.0,-0.27,-0.27,0.23,-0.94,TrackingSpace,0.9980469,-0.95,2.32,0.07,0.0,0.0,0.0,1.0,-0.787548771858824,4.028287678157188,0.43754978267482625,1.0,0.0,-0.050000000000000044,-1.2399999999999998,-0.31,-0.212451228141176,-2.943287678157188,-0.6675497826748262,2.1835339017948185,8.584204643099003
7,07/26/2023 20:34:15.780507,199,moving,-1.0,1.08,-0.24,-0.38858,0.00195,-0.00824,0.92138,-1.03,1.09,-0.24,-0.61304,0.13029,0.10341,0.77235,283.12,19.15,0.0,0.07,0.97,0.21,0.94,0.0,-0.33,-0.32,0.23,-0.92,TrackingSpace,0.9980469,-0.97,1.08,-0.23,-0.61912,0.09744,0.07781,0.77534,282.78,14.33,0.0,0.05,0.98,0.21,0.97,0.0,-0.25,-0.24,0.22,-0.94,TrackingSpace,0.9980469,-0.95,2.32,0.06,0.0,0.0,0.0,1.0,-0.8222169412758789,3.9757615124629964,0.38761406844105667,1.0,0.0,-0.050000000000000044,-1.2399999999999998,-0.3,-0.17778305872412115,-2.8907615124629964,-0.6226140684410566,1.8751179348401381,6.633478253233085
8,07/26/2023 20:34:15.794453,200,moving,-1.0,1.08,-0.24,-0.386,0.00193,-0.00828,0.92246,-1.03,1.09,-0.24,-0.61304,0.13029,0.10341,0.77235,283.12,19.15,0.0,0.07,0.97,0.21,0.94,0.0,-0.33,-0.32,0.23,-0.92,TrackingSpace,0.9980469,-0.97,1.08,-0.23,-0.61912,0.09744,0.07781,0.77534,282.78,14.33,0.0,0.05,0.98,0.21,0.97,0.0,-0.25,-0.24,0.22,-0.94,TrackingSpace,0.9980469,-0.95,2.32,0.06,0.0,0.0,0.0,1.0,-0.8222169412758789,3.9757615124629964,0.38761406844105667,1.0,0.0,-0.050000000000000044,-1.2399999999999998,-0.3,-0.17778305872412115,-2.8907615124629964,-0.6226140684410566,1.8751179348401381,6.633478253233085
9,07/26/2023 20:34:15.808397,201,moving,-1.0,1.08,-0.24,-0.38412,0.00184,-0.00828,0.92324,-1.03,1.08,-0.24,-0.61809,0.09366,0.07451,0.77694,282.99,13.75,0.0,0.05,0.97,0.22,0.97,0.0,-0.24,-0.23,0.22,-0.95,TrackingSpace,0.9980469,-0.97,1.08,-0.24,-0.62384,0.04065,0.03252,0.77982,282.68,5.97,0.0,0.02,0.98,0.22,0.99,0.0,-0.1,-0.1,0.22,-0.97,TrackingSpace,0.9980469,-0.95,2.32,0.06,0.0,0.0,0.0,1.0,-0.931294886216135,2.9979895301551927,0.19276628882935049,1.0,0.0,-0.050000000000000044,-1.2399999999999998,-0.3,-0.06870511378386501,-1.9179895301551926,-0.4327662888293505,0.9176927153626214,0.9894475685672159
