,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
0,07/20/2023 14:38:05.503361,217,moving,-2.09,1.02,0.39,0.16053,-0.65503,-0.11884,-0.72873,-2.08,1.02,0.33,0.16053,-0.65503,-0.11884,-0.72873,-2.08,1.02,0.36,0.16053,-0.65503,-0.11884,-0.72873,-2.09,1.02,0.4,-0.31924,0.42845,0.16499,0.82903,317.88,54.66,0.0,0.61,0.67,0.43,0.58,0.0,-0.82,-0.55,0.74,-0.39,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31888,0.42242,0.16172,0.8329,318.1,53.78,0.0,0.6,0.67,0.44,0.59,0.0,-0.81,-0.54,0.74,-0.39,TrackingSpace,0.9980469,-0.11,3.24,1.81,0.1605,-0.65461,-0.11903,-0.72908,0.532024856016154,3.9130867939770644,2.246497928664662,1.0,0.0,-1.97,-2.22,-1.4500000000000002,-2.6170248560161538,-2.8980867939770643,-1.8814979286646618,0.5445985751871174,0.6597583214953744
1,07/20/2023 14:38:05.517222,218,moving,-2.09,1.02,0.39,0.16048,-0.65538,-0.11883,-0.72843,-2.08,1.02,0.33,0.16048,-0.65538,-0.11883,-0.72843,-2.08,1.02,0.36,0.16048,-0.65538,-0.11883,-0.72843,-2.09,1.02,0.4,-0.31924,0.42845,0.16499,0.82903,317.88,54.66,0.0,0.61,0.67,0.43,0.58,0.0,-0.82,-0.55,0.74,-0.39,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31888,0.42242,0.16172,0.8329,318.1,53.78,0.0,0.6,0.67,0.44,0.59,0.0,-0.81,-0.54,0.74,-0.39,TrackingSpace,0.9980469,-0.1,3.24,1.8,0.16057,-0.655,-0.11885,-0.72875,0.532024856016154,3.9130867939770644,2.246497928664662,1.0,0.0,-1.98,-2.22,-1.44,-2.6170248560161538,-2.8980867939770643,-1.8814979286646618,0.33463098268328284,0.31414916722240865
2,07/20/2023 14:38:05.530841,219,moving,-2.09,1.02,0.39,0.16042,-0.6557,-0.11872,-0.72817,-2.08,1.02,0.33,0.16042,-0.6557,-0.11872,-0.72817,-2.08,1.02,0.36,0.16042,-0.6557,-0.11872,-0.72817,-2.09,1.02,0.4,-0.31835,0.43051,0.16548,0.82821,317.95,54.93,0.0,0.61,0.67,0.43,0.57,0.0,-0.82,-0.55,0.74,-0.38,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31801,0.42447,0.16223,0.83209,318.17,54.05,0.0,0.6,0.67,0.44,0.59,0.0,-0.81,-0.54,0.75,-0.39,TrackingSpace,0.9980469,-0.1,3.23,1.8,0.16049,-0.65537,-0.11883,-0.72843,0.532024856016154,3.9130867939770644,2.246497928664662,1.0,0.0,-1.98,-2.21,-1.44,-2.6170248560161538,-2.8980867939770643,-1.8814979286646618,0.25828998270180986,0.32742932893143234
3,07/20/2023 14:38:05.544850,220,moving,-2.09,1.02,0.39,0.16039,-0.65594,-0.11868,-0.72796,-2.08,1.02,0.33,0.16039,-0.65594,-0.11868,-0.72796,-2.08,1.02,0.36,0.16039,-0.65594,-0.11868,-0.72796,-2.09,1.02,0.4,-0.31835,0.43051,0.16548,0.82821,317.95,54.93,0.0,0.61,0.67,0.43,0.57,0.0,-0.82,-0.55,0.74,-0.38,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31801,0.42447,0.16223,0.83209,318.17,54.05,0.0,0.6,0.67,0.44,0.59,0.0,-0.81,-0.54,0.75,-0.39,TrackingSpace,0.9980469,-0.09,3.22,1.79,0.16043,-0.65569,-0.11873,-0.72818,0.532024856016154,3.9130867939770644,2.246497928664662,1.0,0.0,-1.99,-2.2,-1.4300000000000002,-2.6170248560161538,-2.8980867939770643,-1.8814979286646618,0.044495975957756895,0.03410602459539443
4,07/20/2023 14:38:05.559128,221,moving,-2.09,1.02,0.39,0.16041,-0.65615,-0.11851,-0.7278,-2.08,1.02,0.33,0.16041,-0.65615,-0.11851,-0.7278,-2.08,1.02,0.36,0.16041,-0.65615,-0.11851,-0.7278,-2.09,1.02,0.4,-0.31547,0.4332,0.16505,0.82799,318.29,55.24,0.0,0.61,0.67,0.43,0.57,0.0,-0.82,-0.55,0.75,-0.38,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31515,0.42718,0.16184,0.83187,318.5,54.36,0.0,0.61,0.66,0.44,0.58,0.0,-0.81,-0.54,0.75,-0.39,TrackingSpace,0.9980469,-0.09,3.22,1.78,0.1604,-0.65593,-0.11865,-0.72798,0.0170995803903371,3.306730119741423,1.8639412547329557,1.0,0.0,-1.99,-2.2,-1.42,-2.102099580390337,-2.291730119741423,-1.4989412547329557,0.39073054857580974,0.34742176417708
5,07/20/2023 14:38:05.572602,222,moving,-2.09,1.02,0.39,0.16033,-0.65635,-0.11841,-0.72766,-2.08,1.02,0.33,0.16033,-0.65635,-0.11841,-0.72766,-2.08,1.02,0.36,0.16033,-0.65635,-0.11841,-0.72766,-2.09,1.02,0.4,-0.31547,0.4332,0.16505,0.82799,318.29,55.24,0.0,0.61,0.67,0.43,0.57,0.0,-0.82,-0.55,0.75,-0.38,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31515,0.42718,0.16184,0.83187,318.5,54.36,0.0,0.61,0.66,0.44,0.58,0.0,-0.81,-0.54,0.75,-0.39,TrackingSpace,0.9980469,-0.08,3.21,1.77,0.16039,-0.65615,-0.11853,-0.7278,0.0170995803903371,3.306730119741423,1.8639412547329557,1.0,0.0,-2.0,-2.19,-1.4100000000000001,-2.102099580390337,-2.291730119741423,-1.4989412547329557,0.32723355152915007,0.5145302258094817
6,07/20/2023 14:38:05.586819,223,moving,-2.09,1.02,0.39,0.16036,-0.65644,-0.11835,-0.72757,-2.08,1.02,0.33,0.16036,-0.65644,-0.11835,-0.72757,-2.08,1.02,0.36,0.16036,-0.65644,-0.11835,-0.72757,-2.09,1.02,0.4,-0.31547,0.4332,0.16505,0.82799,318.29,55.24,0.0,0.61,0.67,0.43,0.57,0.0,-0.82,-0.55,0.75,-0.38,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31515,0.42718,0.16184,0.83187,318.5,54.36,0.0,0.61,0.66,0.44,0.58,0.0,-0.81,-0.54,0.75,-0.39,TrackingSpace,0.9980469,-0.08,3.2,1.76,0.16033,-0.65635,-0.11841,-0.72766,0.0170995803903371,3.306730119741423,1.8639412547329557,1.0,0.0,-2.0,-2.18,-1.4,-2.102099580390337,-2.291730119741423,-1.4989412547329557,0.40984962572158384,0.6917866108543698
7,07/20/2023 14:38:05.600436,224,moving,-2.09,1.02,0.39,0.16032,-0.6566,-0.11818,-0.72747,-2.08,1.02,0.33,0.16032,-0.6566,-0.11818,-0.72747,-2.08,1.02,0.36,0.16032,-0.6566,-0.11818,-0.72747,-2.09,1.02,0.39,-0.31469,0.43433,0.16514,0.82768,318.37,55.38,0.0,0.62,0.66,0.42,0.57,0.0,-0.82,-0.55,0.75,-0.38,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31437,0.42833,0.16193,0.83155,318.58,54.51,0.0,0.61,0.66,0.44,0.58,0.0,-0.81,-0.54,0.75,-0.38,TrackingSpace,0.9980469,-0.08,3.2,1.75,0.16036,-0.65645,-0.11833,-0.72757,-0.5466643019299678,2.665842792281131,1.4354483541427798,1.0,0.0,-2.0,-2.18,-1.3900000000000001,-1.538335698070032,-1.6508427922811308,-1.0754483541427797,0.5120433438981296,0.5820823348876355
8,07/20/2023 14:38:05.613912,225,moving,-2.09,1.02,0.39,0.16034,-0.65666,-0.11819,-0.72741,-2.08,1.02,0.33,0.16034,-0.65666,-0.11819,-0.72741,-2.08,1.02,0.36,0.16034,-0.65666,-0.11819,-0.72741,-2.09,1.02,0.39,-0.31469,0.43433,0.16514,0.82768,318.37,55.38,0.0,0.62,0.66,0.42,0.57,0.0,-0.82,-0.55,0.75,-0.38,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31437,0.42833,0.16193,0.83155,318.58,54.51,0.0,0.61,0.66,0.44,0.58,0.0,-0.81,-0.54,0.75,-0.38,TrackingSpace,0.9980469,-0.07,3.19,1.75,0.16035,-0.65659,-0.11819,-0.72747,-0.5466643019299678,2.665842792281131,1.4354483541427798,1.0,0.0,-2.0100000000000002,-2.17,-1.3900000000000001,-1.538335698070032,-1.6508427922811308,-1.0754483541427797,0.3486137036141188,0.5285606933254888
9,07/20/2023 14:38:05.628237,226,moving,-2.09,1.02,0.39,0.16042,-0.6567,-0.11812,-0.72736,-2.08,1.02,0.33,0.16042,-0.6567,-0.11812,-0.72736,-2.08,1.02,0.36,0.16042,-0.6567,-0.11812,-0.72736,-2.09,1.02,0.39,-0.31516,0.43704,0.1668,0.82574,318.22,55.78,0.0,0.62,0.67,0.42,0.56,0.0,-0.83,-0.55,0.75,-0.37,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31488,0.43101,0.16359,0.82965,318.43,54.91,0.0,0.61,0.66,0.43,0.57,0.0,-0.82,-0.54,0.75,-0.38,TrackingSpace,0.9980469,-0.07,3.18,1.74,0.16035,-0.65665,-0.1182,-0.72742,0.1425481911762796,3.423638104035732,1.8991219963003272,1.0,0.0,-2.0100000000000002,-2.16,-1.38,-2.22754819117628,-2.408638104035732,-1.5391219963003273,0.1734389454424004,0.17033893180443505
10,07/20/2023 14:38:05.642385,227,moving,-2.09,1.02,0.39,0.16046,-0.65671,-0.11812,-0.72735,-2.08,1.02,0.33,0.16046,-0.65671,-0.11812,-0.72735,-2.08,1.02,0.36,0.16046,-0.65671,-0.11812,-0.72735,-2.09,1.02,0.39,-0.31516,0.43704,0.1668,0.82574,318.22,55.78,0.0,0.62,0.67,0.42,0.56,0.0,-0.83,-0.55,0.75,-0.37,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31488,0.43101,0.16359,0.82965,318.43,54.91,0.0,0.61,0.66,0.43,0.57,0.0,-0.82,-0.54,0.75,-0.38,TrackingSpace,0.9980469,-0.06,3.18,1.73,0.16042,-0.6567,-0.11812,-0.72736,0.1425481911762796,3.423638104035732,1.8991219963003272,1.0,0.0,-2.02,-2.16,-1.37,-2.22754819117628,-2.408638104035732,-1.5391219963003273,0.40003196246423306,0.5329702554270297
11,07/20/2023 14:38:05.656178,228,moving,-2.09,1.02,0.39,0.16051,-0.65663,-0.11807,-0.72741,-2.08,1.02,0.33,0.16051,-0.65663,-0.11807,-0.72741,-2.08,1.02,0.36,0.16051,-0.65663,-0.11807,-0.72741,-2.09,1.02,0.39,-0.31516,0.43704,0.1668,0.82574,318.22,55.78,0.0,0.62,0.67,0.42,0.56,0.0,-0.83,-0.55,0.75,-0.37,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31488,0.43101,0.16359,0.82965,318.43,54.91,0.0,0.61,0.66,0.43,0.57,0.0,-0.82,-0.54,0.75,-0.38,TrackingSpace,0.9980469,-0.06,3.17,1.73,0.16046,-0.65669,-0.11811,-0.72736,0.1425481911762796,3.423638104035732,1.8991219963003272,1.0,0.0,-2.02,-2.15,-1.37,-2.22754819117628,-2.408638104035732,-1.5391219963003273,0.4656640370200357,0.50200070319007
12,07/20/2023 14:38:05.669808,229,moving,-2.09,1.02,0.39,0.16054,-0.65658,-0.11801,-0.72747,-2.08,1.02,0.33,0.16054,-0.65658,-0.11801,-0.72747,-2.08,1.02,0.36,0.16054,-0.65658,-0.11801,-0.72747,-2.09,1.02,0.39,-0.31461,0.43994,0.16794,0.82418,318.21,56.19,0.0,0.62,0.67,0.41,0.56,0.0,-0.83,-0.55,0.75,-0.37,TrackingSpace,0.9980469,-2.08,1.01,0.33,-0.31437,0.43389,0.16472,0.82811,318.42,55.31,0.0,0.62,0.66,0.43,0.57,0.0,-0.82,-0.55,0.75,-0.38,TrackingSpace,0.9980469,-0.06,3.17,1.72,0.16051,-0.65662,-0.11807,-0.72743,-0.7684531046256083,2.427157387901133,1.2517450095286793,1.0,0.0,-2.02,-2.15,-1.3599999999999999,-1.3165468953743917,-1.4121573879011327,-0.8917450095286793,0.20502057317364536,0.16612173431555777
