Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w
06/29/2023 00:20:35.012257,10,start,0.80, 1.17, 1.10,0.13298, 0.06515, 0.02284, -0.98871,0.77, 1.17, 1.09,-0.32306, -0.04960, -0.01696, 0.94493,322.25, 353.99, 0.00,-0.08, 0.61, 0.79,0.99, 0.00, 0.10,0.06, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32311, -0.06491, -0.02222, 0.94387,322.21, 352.13, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.08, 0.79, -0.61,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13299, 0.06497, 0.02288, -0.98872
06/29/2023 00:20:35.026434,11,start,0.80, 1.17, 1.10,0.13301, 0.06529, 0.02277, -0.98870,0.77, 1.17, 1.09,-0.32306, -0.04960, -0.01696, 0.94493,322.25, 353.99, 0.00,-0.08, 0.61, 0.79,0.99, 0.00, 0.10,0.06, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32311, -0.06491, -0.02222, 0.94387,322.21, 352.13, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.08, 0.79, -0.61,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13297, 0.06515, 0.02285, -0.98871
06/29/2023 00:20:35.040394,12,start,0.80, 1.17, 1.10,0.13301, 0.06551, 0.02265, -0.98869,0.77, 1.17, 1.09,-0.32307, -0.05235, -0.01790, 0.94476,322.24, 353.66, 0.00,-0.09, 0.61, 0.79,0.99, 0.00, 0.11,0.07, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32308, -0.06535, -0.02237, 0.94385,322.21, 352.08, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.08, 0.79, -0.61,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13301, 0.06529, 0.02277, -0.98870
06/29/2023 00:20:35.054069,13,start,0.80, 1.17, 1.10,0.13305, 0.06571, 0.02244, -0.98867,0.77, 1.17, 1.09,-0.32307, -0.05235, -0.01790, 0.94476,322.24, 353.66, 0.00,-0.09, 0.61, 0.79,0.99, 0.00, 0.11,0.07, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32308, -0.06535, -0.02237, 0.94385,322.21, 352.08, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.08, 0.79, -0.61,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13300, 0.06550, 0.02265, -0.98869
06/29/2023 00:20:35.068375,14,start,0.80, 1.17, 1.10,0.13304, 0.06585, 0.02235, -0.98867,0.77, 1.17, 1.09,-0.32307, -0.05235, -0.01790, 0.94476,322.24, 353.66, 0.00,-0.09, 0.61, 0.79,0.99, 0.00, 0.11,0.07, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32308, -0.06535, -0.02237, 0.94385,322.21, 352.08, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.08, 0.79, -0.61,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13304, 0.06570, 0.02245, -0.98868
06/29/2023 00:20:35.082195,15,start,0.80, 1.17, 1.10,0.13313, 0.06600, 0.02217, -0.98865,0.77, 1.17, 1.09,-0.32495, -0.05279, -0.01817, 0.94408,322.01, 353.60, 0.00,-0.09, 0.62, 0.78,0.99, 0.00, 0.11,0.07, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32495, -0.06583, -0.02268, 0.94316,321.98, 352.02, 0.00,-0.11, 0.62, 0.78,0.99, 0.00, 0.14,0.09, 0.79, -0.61,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13306, 0.06586, 0.02235, -0.98866
06/29/2023 00:20:35.095871,16,start,0.80, 1.17, 1.10,0.13325, 0.06616, 0.02211, -0.98863,0.77, 1.17, 1.09,-0.32495, -0.05279, -0.01817, 0.94408,322.01, 353.60, 0.00,-0.09, 0.62, 0.78,0.99, 0.00, 0.11,0.07, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32495, -0.06583, -0.02268, 0.94316,321.98, 352.02, 0.00,-0.11, 0.62, 0.78,0.99, 0.00, 0.14,0.09, 0.79, -0.61,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13312, 0.06598, 0.02216, -0.98865
06/29/2023 00:20:35.110395,17,start,0.80, 1.17, 1.10,0.13347, 0.06620, 0.02189, -0.98860,0.77, 1.17, 1.09,-0.32310, -0.05353, -0.01831, 0.94467,322.24, 353.51, 0.00,-0.09, 0.61, 0.79,0.99, 0.00, 0.11,0.07, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32310, -0.06657, -0.02279, 0.94375,322.20, 351.93, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.09, 0.79, -0.61,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13326, 0.06614, 0.02210, -0.98862
06/29/2023 00:20:35.124053,18,start,0.80, 1.17, 1.10,0.13373, 0.06629, 0.02166, -0.98856,0.77, 1.17, 1.09,-0.32310, -0.05353, -0.01831, 0.94467,322.24, 353.51, 0.00,-0.09, 0.61, 0.79,0.99, 0.00, 0.11,0.07, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32310, -0.06657, -0.02279, 0.94375,322.20, 351.93, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.09, 0.79, -0.61,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13349, 0.06622, 0.02189, -0.98859
06/29/2023 00:20:35.137921,19,start,0.80, 1.17, 1.10,0.13383, 0.06634, 0.02143, -0.98855,0.77, 1.17, 1.09,-0.32141, -0.04958, -0.01685, 0.94549,322.45, 354.00, 0.00,-0.08, 0.61, 0.79,0.99, 0.00, 0.10,0.06, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32146, -0.06485, -0.02207, 0.94444,322.41, 352.14, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.08, 0.79, -0.60,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13373, 0.06629, 0.02166, -0.98856
06/29/2023 00:20:35.151736,20,start,0.80, 1.17, 1.10,0.13400, 0.06647, 0.02122, -0.98852,0.77, 1.17, 1.09,-0.32141, -0.04958, -0.01685, 0.94549,322.45, 354.00, 0.00,-0.08, 0.61, 0.79,0.99, 0.00, 0.10,0.06, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32146, -0.06485, -0.02207, 0.94444,322.41, 352.14, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.08, 0.79, -0.60,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13381, 0.06635, 0.02144, -0.98855
06/29/2023 00:20:35.166446,21,start,0.80, 1.17, 1.10,0.13408, 0.06652, 0.02105, -0.98851,0.77, 1.17, 1.09,-0.32141, -0.04958, -0.01685, 0.94549,322.45, 354.00, 0.00,-0.08, 0.61, 0.79,0.99, 0.00, 0.10,0.06, 0.79, -0.61,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.32146, -0.06485, -0.02207, 0.94444,322.41, 352.14, 0.00,-0.11, 0.61, 0.78,0.99, 0.00, 0.14,0.08, 0.79, -0.60,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13400, 0.06646, 0.02122, -0.98852
06/29/2023 00:20:35.179764,22,start,0.80, 1.17, 1.10,0.13416, 0.06651, 0.02099, -0.98850,0.77, 1.17, 1.09,-0.22515, -0.04862, -0.01125, 0.97304,333.94, 354.28, 0.00,-0.09, 0.44, 0.89,1.00, 0.00, 0.10,0.04, 0.90, -0.44,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.22541, -0.07007, -0.01626, 0.97161,333.88, 351.75, 0.00,-0.13, 0.44, 0.89,0.99, 0.00, 0.14,0.06, 0.90, -0.44,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13406, 0.06654, 0.02107, -0.98851
06/29/2023 00:20:35.193341,23,start,0.80, 1.17, 1.10,0.13424, 0.06654, 0.02102, -0.98849,0.77, 1.17, 1.09,-0.22515, -0.04862, -0.01125, 0.97304,333.94, 354.28, 0.00,-0.09, 0.44, 0.89,1.00, 0.00, 0.10,0.04, 0.90, -0.44,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.22541, -0.07007, -0.01626, 0.97161,333.88, 351.75, 0.00,-0.13, 0.44, 0.89,0.99, 0.00, 0.14,0.06, 0.90, -0.44,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13416, 0.06651, 0.02099, -0.98850
06/29/2023 00:20:35.207550,24,start,0.80, 1.17, 1.10,0.13434, 0.06656, 0.02088, -0.98848,0.77, 1.17, 1.09,-0.12081, -0.05366, -0.00654, 0.99120,346.10, 353.80, 0.00,-0.10, 0.24, 0.97,0.99, 0.00, 0.11,0.03, 0.97, -0.24,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.12115, -0.07387, -0.00904, 0.98984,346.04, 351.46, 0.00,-0.14, 0.24, 0.96,0.99, 0.00, 0.15,0.04, 0.97, -0.24,TrackingSpace,0.9980469,0.68, 1.44, 2.05,0.13423, 0.06654, 0.02099, -0.98849
06/29/2023 00:20:35.221564,25,start,0.80, 1.17, 1.10,0.13448, 0.06653, 0.02087, -0.98846,0.77, 1.17, 1.09,-0.12081, -0.05366, -0.00654, 0.99120,346.10, 353.80, 0.00,-0.10, 0.24, 0.97,0.99, 0.00, 0.11,0.03, 0.97, -0.24,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.12115, -0.07387, -0.00904, 0.98984,346.04, 351.46, 0.00,-0.14, 0.24, 0.96,0.99, 0.00, 0.15,0.04, 0.97, -0.24,TrackingSpace,0.9980469,0.67, 1.44, 2.05,0.13435, 0.06654, 0.02093, -0.98848
06/29/2023 00:20:35.235193,26,start,0.80, 1.17, 1.10,0.13458, 0.06653, 0.02077, -0.98845,0.77, 1.17, 1.09,-0.12081, -0.05366, -0.00654, 0.99120,346.10, 353.80, 0.00,-0.10, 0.24, 0.97,0.99, 0.00, 0.11,0.03, 0.97, -0.24,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.12115, -0.07387, -0.00904, 0.98984,346.04, 351.46, 0.00,-0.14, 0.24, 0.96,0.99, 0.00, 0.15,0.04, 0.97, -0.24,TrackingSpace,0.9980469,0.67, 1.44, 2.05,0.13449, 0.06653, 0.02086, -0.98846
06/29/2023 00:20:35.249466,27,start,0.80, 1.17, 1.10,0.13465, 0.06654, 0.02065, -0.98844,0.77, 1.17, 1.09,-0.11707, -0.05388, -0.00636, 0.99164,346.53, 353.78, 0.00,-0.11, 0.23, 0.97,0.99, 0.00, 0.11,0.03, 0.97, -0.23,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.11743, -0.07613, -0.00903, 0.99012,346.47, 351.21, 0.00,-0.15, 0.23, 0.96,0.99, 0.00, 0.15,0.04, 0.97, -0.23,TrackingSpace,0.9980469,0.67, 1.44, 2.05,0.13458, 0.06652, 0.02077, -0.98845
06/29/2023 00:20:35.263374,28,start,0.80, 1.17, 1.10,0.13466, 0.06658, 0.02053, -0.98844,0.77, 1.17, 1.09,-0.11707, -0.05388, -0.00636, 0.99164,346.53, 353.78, 0.00,-0.11, 0.23, 0.97,0.99, 0.00, 0.11,0.03, 0.97, -0.23,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.11743, -0.07613, -0.00903, 0.99012,346.47, 351.21, 0.00,-0.15, 0.23, 0.96,0.99, 0.00, 0.15,0.04, 0.97, -0.23,TrackingSpace,0.9980469,0.67, 1.44, 2.05,0.13466, 0.06655, 0.02064, -0.98844
06/29/2023 00:20:35.277308,29,start,0.80, 1.17, 1.10,0.13470, 0.06666, 0.02041, -0.98843,0.77, 1.17, 1.09,-0.11535, -0.05609, -0.00652, 0.99172,346.73, 353.53, 0.00,-0.11, 0.23, 0.97,0.99, 0.00, 0.11,0.03, 0.97, -0.23,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.11567, -0.07830, -0.00915, 0.99015,346.67, 350.96, 0.00,-0.15, 0.23, 0.96,0.99, 0.00, 0.16,0.04, 0.97, -0.23,TrackingSpace,0.9980469,0.67, 1.44, 2.05,0.13466, 0.06659, 0.02053, -0.98844
06/29/2023 00:20:35.290899,30,start,0.80, 1.17, 1.10,0.13478, 0.06671, 0.02033, -0.98842,0.77, 1.17, 1.09,-0.11535, -0.05609, -0.00652, 0.99172,346.73, 353.53, 0.00,-0.11, 0.23, 0.97,0.99, 0.00, 0.11,0.03, 0.97, -0.23,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.11567, -0.07830, -0.00915, 0.99015,346.67, 350.96, 0.00,-0.15, 0.23, 0.96,0.99, 0.00, 0.16,0.04, 0.97, -0.23,TrackingSpace,0.9980469,0.67, 1.44, 2.05,0.13470, 0.06666, 0.02042, -0.98843
06/29/2023 00:20:35.305105,31,start,0.80, 1.17, 1.10,0.13490, 0.06677, 0.02026, -0.98840,0.77, 1.17, 1.09,-0.11348, -0.05628, -0.00644, 0.99192,346.95, 353.51, 0.00,-0.11, 0.23, 0.97,0.99, 0.00, 0.11,0.03, 0.97, -0.22,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.11379, -0.07847, -0.00902, 0.99036,346.89, 350.94, 0.00,-0.15, 0.23, 0.96,0.99, 0.00, 0.16,0.04, 0.97, -0.22,TrackingSpace,0.9980469,0.67, 1.44, 2.05,0.13478, 0.06673, 0.02033, -0.98842
06/29/2023 00:20:35.319301,32,start,0.80, 1.17, 1.10,0.13504, 0.06692, 0.02020, -0.98837,0.77, 1.17, 1.09,-0.11348, -0.05628, -0.00644, 0.99192,346.95, 353.51, 0.00,-0.11, 0.23, 0.97,0.99, 0.00, 0.11,0.03, 0.97, -0.22,TrackingSpace,0.9980469,0.83, 1.17, 1.10,-0.11379, -0.07847, -0.00902, 0.99036,346.89, 350.94, 0.00,-0.15, 0.23, 0.96,0.99, 0.00, 0.16,0.04, 0.97, -0.22,TrackingSpace,0.9980469,0.67, 1.44, 2.05,0.13490, 0.06678, 0.02023, -0.98840
