,Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
0,06/27/2023 22:14:26.777146,191,moving,0.21,1.33,-0.05,-0.08873,0.63978,0.05532,0.76141,0.2,1.33,-0.02,-0.24064,0.45631,0.12967,0.8468,328.27,56.64,0.0,0.71,0.53,0.47,0.55,0.0,-0.84,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.24051,0.45053,0.12744,0.85025,328.41,55.84,0.0,0.7,0.52,0.48,0.56,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,2.27,2.96,1.54,-0.08869,0.63981,0.05526,0.76139,2.707684757505339,3.1937322665783627,1.6360037941270575,1.0,0.0,-2.06,-1.63,-1.59,-2.502684757505339,-1.8637322665783627,-1.6860037941270576,3.1584901251781883,4.277536916028056
1,06/27/2023 22:14:26.791362,192,moving,0.21,1.33,-0.05,-0.08881,0.63974,0.05536,0.76143,0.2,1.33,-0.02,-0.23932,0.4563,0.12888,0.84729,328.46,56.61,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23919,0.45053,0.12667,0.85074,328.59,55.81,0.0,0.71,0.52,0.48,0.56,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,2.27,2.96,1.53,-0.08873,0.63977,0.05534,0.76142,4.77416397675721,4.676429954808098,3.0068579728844016,1.0,0.0,-2.06,-1.63,-1.58,-4.56916397675721,-3.346429954808098,-3.0568579728844014,3.248991586461289,4.074723424772773
2,06/27/2023 22:14:26.805312,193,moving,0.21,1.33,-0.05,-0.08885,0.63971,0.05552,0.76144,0.2,1.33,-0.02,-0.23932,0.4563,0.12888,0.84729,328.46,56.61,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23919,0.45053,0.12667,0.85074,328.59,55.81,0.0,0.71,0.52,0.48,0.56,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,2.28,2.95,1.53,-0.08882,0.63976,0.05535,0.76142,4.77416397675721,4.676429954808098,3.0068579728844016,1.0,0.0,-2.07,-1.62,-1.58,-4.56916397675721,-3.346429954808098,-3.0568579728844014,3.091169163141486,4.032160213225952
3,06/27/2023 22:14:26.819071,194,moving,0.21,1.33,-0.05,-0.0889,0.63967,0.05563,0.76147,0.2,1.33,-0.02,-0.23932,0.4563,0.12888,0.84729,328.46,56.61,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23919,0.45053,0.12667,0.85074,328.59,55.81,0.0,0.71,0.52,0.48,0.56,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,2.28,2.95,1.52,-0.08885,0.63971,0.05552,0.76144,4.77416397675721,4.676429954808098,3.0068579728844016,1.0,0.0,-2.07,-1.62,-1.57,-4.56916397675721,-3.346429954808098,-3.0568579728844014,2.9554088139740506,3.793291065698527
4,06/27/2023 22:14:26.833268,195,moving,0.21,1.33,-0.05,-0.08891,0.63969,0.05568,0.76144,0.2,1.33,-0.02,-0.23927,0.45454,0.1282,0.84836,328.5,56.36,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23912,0.44877,0.12598,0.85179,328.64,55.57,0.0,0.7,0.52,0.48,0.57,0.0,-0.82,-0.43,0.85,-0.29,TrackingSpace,0.9980469,2.28,2.94,1.51,-0.08889,0.63966,0.05563,0.76147,2.9200118973699665,3.3325056900459185,1.7791356300419243,1.0,0.0,-2.07,-1.6099999999999999,-1.56,-2.7150118973699664,-2.0025056900459184,-1.8291356300419244,2.612171285603332,3.471418860806154
5,06/27/2023 22:14:26.847302,196,moving,0.21,1.33,-0.05,-0.08893,0.6397,0.05557,0.76144,0.2,1.33,-0.02,-0.23927,0.45454,0.1282,0.84836,328.5,56.36,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23912,0.44877,0.12598,0.85179,328.64,55.57,0.0,0.7,0.52,0.48,0.57,0.0,-0.82,-0.43,0.85,-0.29,TrackingSpace,0.9980469,2.28,2.93,1.51,-0.08894,0.63969,0.05566,0.76144,2.9200118973699665,3.3325056900459185,1.7791356300419243,1.0,0.0,-2.07,-1.6,-1.56,-2.7150118973699664,-2.0025056900459184,-1.8291356300419244,2.5952212521007167,3.5615428717539617
6,06/27/2023 22:14:26.861144,197,moving,0.21,1.33,-0.05,-0.0889,0.63976,0.0556,0.76139,0.2,1.33,-0.02,-0.23921,0.45438,0.1281,0.84847,328.51,56.34,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23906,0.44862,0.12589,0.85191,328.65,55.54,0.0,0.7,0.52,0.48,0.57,0.0,-0.82,-0.43,0.85,-0.29,TrackingSpace,0.9980469,2.28,2.93,1.5,-0.08891,0.63971,0.05558,0.76143,2.9200118973699665,3.3325056900459185,1.7791356300419243,1.0,0.0,-2.07,-1.6,-1.55,-2.7150118973699664,-2.0025056900459184,-1.8291356300419244,2.450711860743015,3.314979193754238
7,06/27/2023 22:14:26.874733,198,moving,0.21,1.33,-0.05,-0.08897,0.6398,0.0556,0.76135,0.2,1.33,-0.02,-0.23921,0.45438,0.1281,0.84847,328.51,56.34,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23906,0.44862,0.12589,0.85191,328.65,55.54,0.0,0.7,0.52,0.48,0.57,0.0,-0.82,-0.43,0.85,-0.29,TrackingSpace,0.9980469,2.29,2.92,1.49,-0.08891,0.63976,0.05559,0.76139,2.9200118973699665,3.3325056900459185,1.7791356300419243,1.0,0.0,-2.08,-1.5899999999999999,-1.54,-2.7150118973699664,-2.0025056900459184,-1.8291356300419244,2.174291823786565,3.048743089569264
8,06/27/2023 22:14:26.888937,199,moving,0.21,1.33,-0.05,-0.08903,0.63984,0.05564,0.7613,0.2,1.33,-0.02,-0.23783,0.45504,0.12753,0.84859,328.69,56.4,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23768,0.44929,0.12533,0.85202,328.83,55.61,0.0,0.71,0.52,0.48,0.56,0.0,-0.83,-0.43,0.86,-0.29,TrackingSpace,0.9980469,2.29,2.91,1.49,-0.08898,0.6398,0.05558,0.76134,4.77416397675721,4.676429954808098,3.0068579728844016,1.0,0.0,-2.08,-1.58,-1.54,-4.56916397675721,-3.346429954808098,-3.0568579728844014,2.334173564722886,3.3024484898291764
9,06/27/2023 22:14:26.902926,200,moving,0.21,1.33,-0.05,-0.08904,0.63984,0.05566,0.7613,0.2,1.33,-0.02,-0.23783,0.45504,0.12753,0.84859,328.69,56.4,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23768,0.44929,0.12533,0.85202,328.83,55.61,0.0,0.71,0.52,0.48,0.56,0.0,-0.83,-0.43,0.86,-0.29,TrackingSpace,0.9980469,2.29,2.91,1.48,-0.08904,0.63983,0.05564,0.76131,4.77416397675721,4.676429954808098,3.0068579728844016,1.0,0.0,-2.08,-1.58,-1.53,-4.56916397675721,-3.346429954808098,-3.0568579728844014,2.1840846315010967,3.050602327592078
10,06/27/2023 22:14:26.917059,201,moving,0.21,1.33,-0.05,-0.08901,0.63981,0.05571,0.76132,0.2,1.33,-0.02,-0.23783,0.45504,0.12753,0.84859,328.69,56.4,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23768,0.44929,0.12533,0.85202,328.83,55.61,0.0,0.71,0.52,0.48,0.56,0.0,-0.83,-0.43,0.86,-0.29,TrackingSpace,0.9980469,2.29,2.9,1.47,-0.08903,0.63983,0.05565,0.76131,4.77416397675721,4.676429954808098,3.0068579728844016,1.0,0.0,-2.08,-1.5699999999999998,-1.52,-4.56916397675721,-3.346429954808098,-3.0568579728844014,2.0284695170835114,2.898838809981866
11,06/27/2023 22:14:26.930792,202,moving,0.21,1.33,-0.05,-0.08894,0.63977,0.05574,0.76136,0.2,1.33,-0.02,-0.23792,0.4564,0.12809,0.84775,328.65,56.59,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23779,0.45064,0.12589,0.85119,328.78,55.8,0.0,0.71,0.52,0.48,0.56,0.0,-0.83,-0.43,0.86,-0.29,TrackingSpace,0.9980469,2.3,2.9,1.47,-0.08899,0.6398,0.05573,0.76133,4.77416397675721,4.676429954808098,3.0068579728844016,1.0,0.0,-2.09,-1.5699999999999998,-1.52,-4.56916397675721,-3.346429954808098,-3.0568579728844014,1.9180220497676184,2.7926770943084986
12,06/27/2023 22:14:26.945092,203,moving,0.21,1.33,-0.05,-0.0888,0.63976,0.05565,0.7614,0.2,1.33,-0.02,-0.23792,0.4564,0.12809,0.84775,328.65,56.59,0.0,0.71,0.52,0.47,0.55,0.0,-0.83,-0.43,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.23779,0.45064,0.12589,0.85119,328.78,55.8,0.0,0.71,0.52,0.48,0.56,0.0,-0.83,-0.43,0.86,-0.29,TrackingSpace,0.9980469,2.3,2.89,1.46,-0.0889,0.63975,0.05575,0.76139,4.77416397675721,4.676429954808098,3.0068579728844016,1.0,0.0,-2.09,-1.56,-1.51,-4.56916397675721,-3.346429954808098,-3.0568579728844014,1.771591666155741,2.646643287775178
13,06/27/2023 22:14:26.958422,204,moving,0.21,1.33,-0.05,-0.08871,0.6397,0.05557,0.76146,0.2,1.33,-0.02,-0.24439,0.45488,0.13137,0.84623,327.78,56.52,0.0,0.71,0.53,0.47,0.55,0.0,-0.83,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.24426,0.44909,0.12909,0.8497,327.92,55.71,0.0,0.7,0.53,0.48,0.56,0.0,-0.83,-0.44,0.85,-0.3,TrackingSpace,0.9980469,2.3,2.88,1.46,-0.0888,0.63974,0.05566,0.76142,2.917352113399101,3.369016477332617,1.7773449493414426,1.0,0.0,-2.09,-1.5499999999999998,-1.51,-2.712352113399101,-2.039016477332617,-1.8273449493414426,1.852749914008468,3.036055441515093
14,06/27/2023 22:14:26.972468,205,moving,0.21,1.33,-0.05,-0.08866,0.63969,0.05544,0.76149,0.2,1.33,-0.02,-0.24439,0.45488,0.13137,0.84623,327.78,56.52,0.0,0.71,0.53,0.47,0.55,0.0,-0.83,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.24426,0.44909,0.12909,0.8497,327.92,55.71,0.0,0.7,0.53,0.48,0.56,0.0,-0.83,-0.44,0.85,-0.3,TrackingSpace,0.9980469,2.3,2.88,1.45,-0.0887,0.63971,0.05556,0.76146,2.917352113399101,3.369016477332617,1.7773449493414426,1.0,0.0,-2.09,-1.5499999999999998,-1.5,-2.712352113399101,-2.039016477332617,-1.8273449493414426,1.6906105828954716,2.7749783679875435
15,06/27/2023 22:14:26.986536,206,moving,0.21,1.33,-0.05,-0.08862,0.63965,0.05536,0.76153,0.2,1.33,-0.02,-0.24439,0.45488,0.13137,0.84623,327.78,56.52,0.0,0.71,0.53,0.47,0.55,0.0,-0.83,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.24426,0.44909,0.12909,0.8497,327.92,55.71,0.0,0.7,0.53,0.48,0.56,0.0,-0.83,-0.44,0.85,-0.3,TrackingSpace,0.9980469,2.31,2.87,1.44,-0.08866,0.63969,0.05544,0.76149,2.917352113399101,3.369016477332617,1.7773449493414426,1.0,0.0,-2.1,-1.54,-1.49,-2.712352113399101,-2.039016477332617,-1.8273449493414426,1.5889066010104973,2.591316755371402
16,06/27/2023 22:14:27.000426,207,moving,0.21,1.33,-0.05,-0.08858,0.63962,0.05526,0.76156,0.2,1.33,-0.02,-0.24434,0.45523,0.13147,0.84604,327.78,56.57,0.0,0.71,0.53,0.47,0.55,0.0,-0.83,-0.44,0.85,-0.29,TrackingSpace,0.9980469,0.21,1.33,-0.08,-0.24421,0.44943,0.1292,0.84952,327.92,55.76,0.0,0.7,0.53,0.48,0.56,0.0,-0.83,-0.44,0.85,-0.3,TrackingSpace,0.9980469,2.31,2.86,1.44,-0.08862,0.63965,0.05536,0.76153,2.917352113399101,3.369016477332617,1.7773449493414426,1.0,0.0,-2.1,-1.5299999999999998,-1.49,-2.712352113399101,-2.039016477332617,-1.8273449493414426,1.7034474463929377,2.7506645595270016
