,Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
0,06/27/2023 22:28:28.015320,227,static,0.07,1.38,0.35,-0.04513,0.39054,0.01679,0.91932,0.04,1.38,0.37,-0.03955,0.16197,0.0065,0.98598,355.41,18.66,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.03938,0.15628,0.00624,0.98691,355.43,18.0,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.02,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.28,-0.04519,0.39062,0.01682,0.91929,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.9299999999999997,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.7632578614814499,6.877457772760496
1,06/27/2023 22:28:28.029593,228,static,0.07,1.38,0.35,-0.04509,0.39047,0.01682,0.91936,0.04,1.38,0.37,-0.03955,0.16197,0.0065,0.98598,355.41,18.66,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.03938,0.15628,0.00624,0.98691,355.43,18.0,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.02,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.29,-0.04514,0.39055,0.01679,0.91932,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.94,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.78759533815819,6.8121128947102045
2,06/27/2023 22:28:28.043149,229,static,0.07,1.38,0.35,-0.04504,0.39038,0.0168,0.9194,0.04,1.38,0.37,-0.04129,0.1626,0.00681,0.9858,355.2,18.73,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.04111,0.1569,0.00654,0.98674,355.23,18.07,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.03,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.29,-0.04506,0.39048,0.01681,0.91936,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.94,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.78759533815819,6.8121128947102045
3,06/27/2023 22:28:28.056850,230,static,0.07,1.38,0.35,-0.04504,0.39034,0.01678,0.91942,0.04,1.38,0.37,-0.04129,0.1626,0.00681,0.9858,355.2,18.73,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.04111,0.1569,0.00654,0.98674,355.23,18.07,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.03,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.29,-0.04503,0.3904,0.01681,0.91939,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.94,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.78759533815819,6.8121128947102045
4,06/27/2023 22:28:28.070947,231,static,0.07,1.38,0.35,-0.04512,0.39025,0.01675,0.91945,0.04,1.38,0.37,-0.04123,0.16347,0.00684,0.98566,355.21,18.83,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.04105,0.15777,0.00656,0.9866,355.23,18.17,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.03,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.29,-0.04504,0.39034,0.01678,0.91942,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.94,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.78759533815819,6.8121128947102045
5,06/27/2023 22:28:28.085001,232,static,0.07,1.38,0.35,-0.0452,0.39018,0.01672,0.91948,0.04,1.38,0.37,-0.04123,0.16347,0.00684,0.98566,355.21,18.83,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.04105,0.15777,0.00656,0.9866,355.23,18.17,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.03,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.29,-0.04512,0.39025,0.01676,0.91945,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.94,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.78759533815819,6.8121128947102045
6,06/27/2023 22:28:28.098654,233,static,0.07,1.38,0.35,-0.04529,0.39013,0.01681,0.91949,0.04,1.38,0.37,-0.03948,0.16339,0.00654,0.98575,355.41,18.82,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.03931,0.15769,0.00628,0.98669,355.44,18.16,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.02,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.29,-0.04519,0.3902,0.01673,0.91947,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.94,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.78759533815819,6.8121128947102045
7,06/27/2023 22:28:28.112869,234,static,0.07,1.38,0.35,-0.04538,0.39009,0.01684,0.9195,0.04,1.38,0.37,-0.03948,0.16339,0.00654,0.98575,355.41,18.82,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.03931,0.15769,0.00628,0.98669,355.44,18.16,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.02,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.29,-0.0453,0.39015,0.01681,0.91948,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.94,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.78759533815819,6.8121128947102045
8,06/27/2023 22:28:28.126844,235,static,0.07,1.38,0.35,-0.0455,0.39003,0.01687,0.91952,0.04,1.38,0.37,-0.03948,0.16339,0.00654,0.98575,355.41,18.82,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.03931,0.15769,0.00628,0.98669,355.44,18.16,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.02,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.29,-0.04538,0.3901,0.01684,0.9195,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.94,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.78759533815819,6.8121128947102045
9,06/27/2023 22:28:28.140581,236,static,0.07,1.38,0.35,-0.04564,0.38993,0.01689,0.91956,0.04,1.38,0.37,-0.03964,0.16325,0.00656,0.98577,355.39,18.81,0.0,0.32,0.08,0.94,0.95,0.0,-0.32,-0.03,1.0,-0.08,TrackingSpace,0.9980469,0.09,1.38,0.33,-0.03947,0.15755,0.0063,0.9867,355.42,18.14,0.0,0.31,0.08,0.95,0.95,0.0,-0.31,-0.02,1.0,-0.08,TrackingSpace,0.9980469,1.02,1.66,3.29,-0.04551,0.39003,0.01684,0.91952,1.5606004748810207,1.7598400399899368,4.8368801549604825,1.0,0.0,-0.95,-0.28,-2.94,-1.4956004748810208,-0.3798400399899369,-4.486880154960483,0.78759533815819,6.8121128947102045
