,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
0,07/18/2023 22:46:56.830639,227,static,0.58,1.03,-1.53,0.00038,0.95206,0.13456,-0.27473,0.53,1.03,-1.49,0.00038,0.95206,0.13456,-0.27473,0.55,1.03,-1.51,0.00038,0.95206,0.13456,-0.27473,0.58,1.03,-1.53,0.00996,0.9852,0.15971,-0.06146,341.58,187.14,0.0,-0.12,0.32,-0.94,-0.99,0.0,0.12,0.04,0.95,0.31,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.00794,0.98602,0.159,-0.04922,341.68,185.71,0.0,-0.09,0.31,-0.94,-1.0,0.0,0.1,0.03,0.95,0.31,TrackingSpace,0.9980469,0.31,2.05,-5.24,0.00039,0.95214,0.13454,-0.27446,0.36819233671502427,1.589546826528022,-3.1794319610966006,1.0,0.0,0.24000000000000005,-1.0199999999999998,3.7300000000000004,0.18680766328497567,-0.5595468265280219,1.6694319610966006,4.082671295557453,4.216248377107259
1,07/18/2023 22:46:56.844811,228,static,0.58,1.03,-1.53,0.00052,0.95206,0.13444,-0.27479,0.53,1.03,-1.49,0.00052,0.95206,0.13444,-0.27479,0.55,1.03,-1.51,0.00052,0.95206,0.13444,-0.27479,0.58,1.03,-1.53,0.01006,0.98514,0.15984,-0.06197,341.57,187.2,0.0,-0.12,0.32,-0.94,-0.99,0.0,0.13,0.04,0.95,0.31,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.00838,0.98584,0.15926,-0.05184,341.65,186.02,0.0,-0.1,0.31,-0.94,-0.99,0.0,0.1,0.03,0.95,0.31,TrackingSpace,0.9980469,0.31,2.05,-5.24,0.00034,0.95207,0.13458,-0.27469,0.28104811876121505,1.8139591331797136,-3.849093080795007,1.0,0.0,0.24000000000000005,-1.0199999999999998,3.7300000000000004,0.2739518812387849,-0.7839591331797136,2.339093080795007,4.259189107075874,4.410706939903559
2,07/18/2023 22:46:56.858886,229,static,0.58,1.03,-1.53,0.00067,0.95205,0.13434,-0.27488,0.53,1.03,-1.49,0.00067,0.95205,0.13434,-0.27488,0.55,1.03,-1.51,0.00067,0.95205,0.13434,-0.27488,0.58,1.03,-1.53,0.01006,0.98514,0.15984,-0.06197,341.57,187.2,0.0,-0.12,0.32,-0.94,-0.99,0.0,0.13,0.04,0.95,0.31,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.00838,0.98584,0.15926,-0.05184,341.65,186.02,0.0,-0.1,0.31,-0.94,-0.99,0.0,0.1,0.03,0.95,0.31,TrackingSpace,0.9980469,0.3,2.05,-5.24,0.00055,0.95207,0.13444,-0.27475,0.28104811876121505,1.8139591331797136,-3.849093080795007,1.0,0.0,0.25000000000000006,-1.0199999999999998,3.7300000000000004,0.2739518812387849,-0.7839591331797136,2.339093080795007,4.163930584707718,4.3081909872306365
3,07/18/2023 22:46:56.872342,230,static,0.58,1.03,-1.53,0.00057,0.95202,0.13447,-0.2749,0.53,1.03,-1.49,0.00057,0.95202,0.13447,-0.2749,0.55,1.03,-1.51,0.00057,0.95202,0.13447,-0.2749,0.58,1.03,-1.53,0.00973,0.98624,0.1526,-0.06285,342.41,187.29,0.0,-0.12,0.3,-0.95,-0.99,0.0,0.13,0.04,0.95,0.3,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.00813,0.98693,0.15208,-0.05274,342.48,186.12,0.0,-0.1,0.3,-0.95,-0.99,0.0,0.11,0.03,0.95,0.3,TrackingSpace,0.9980469,0.3,2.05,-5.24,0.00067,0.95205,0.13434,-0.27488,0.25664483627202594,1.8431738035264875,-4.085050377833877,1.0,0.0,0.25000000000000006,-1.0199999999999998,3.7300000000000004,0.298355163727974,-0.8131738035264875,2.575050377833877,3.4249976971581897,3.5605746789789263
4,07/18/2023 22:46:56.886733,231,static,0.58,1.03,-1.53,0.00082,0.95205,0.13436,-0.27485,0.53,1.03,-1.49,0.00082,0.95205,0.13436,-0.27485,0.55,1.03,-1.51,0.00082,0.95205,0.13436,-0.27485,0.58,1.03,-1.53,0.00973,0.98624,0.1526,-0.06285,342.41,187.29,0.0,-0.12,0.3,-0.95,-0.99,0.0,0.13,0.04,0.95,0.3,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.00813,0.98693,0.15208,-0.05274,342.48,186.12,0.0,-0.1,0.3,-0.95,-0.99,0.0,0.11,0.03,0.95,0.3,TrackingSpace,0.9980469,0.3,2.05,-5.24,0.00058,0.95202,0.13445,-0.27491,0.25664483627202594,1.8431738035264875,-4.085050377833877,1.0,0.0,0.25000000000000006,-1.0199999999999998,3.7300000000000004,0.298355163727974,-0.8131738035264875,2.575050377833877,3.4249976971581897,3.5605746789789263
5,07/18/2023 22:46:56.900946,232,static,0.58,1.03,-1.53,0.00117,0.95205,0.13443,-0.27482,0.53,1.03,-1.49,0.00117,0.95205,0.13443,-0.27482,0.55,1.03,-1.51,0.00117,0.95205,0.13443,-0.27482,0.58,1.03,-1.53,0.00973,0.98624,0.1526,-0.06285,342.41,187.29,0.0,-0.12,0.3,-0.95,-0.99,0.0,0.13,0.04,0.95,0.3,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.00813,0.98693,0.15208,-0.05274,342.48,186.12,0.0,-0.1,0.3,-0.95,-0.99,0.0,0.11,0.03,0.95,0.3,TrackingSpace,0.9980469,0.3,2.05,-5.24,0.00086,0.95205,0.13438,-0.27486,0.25664483627202594,1.8431738035264875,-4.085050377833877,1.0,0.0,0.25000000000000006,-1.0199999999999998,3.7300000000000004,0.298355163727974,-0.8131738035264875,2.575050377833877,3.4249976971581897,3.5605746789789263
6,07/18/2023 22:46:56.914791,233,static,0.58,1.03,-1.53,0.00125,0.95201,0.13434,-0.27502,0.53,1.03,-1.49,0.00125,0.95201,0.13434,-0.27502,0.55,1.03,-1.51,0.00125,0.95201,0.13434,-0.27502,0.58,1.03,-1.53,0.00938,0.98652,0.15152,-0.06108,342.54,187.09,0.0,-0.12,0.3,-0.95,-0.99,0.0,0.12,0.04,0.95,0.3,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.0078,0.98719,0.151,-0.05103,342.61,185.92,0.0,-0.1,0.3,-0.95,-0.99,0.0,0.1,0.03,0.95,0.3,TrackingSpace,0.9980469,0.3,2.05,-5.24,0.00117,0.95205,0.13441,-0.27484,0.25664483627202594,1.8431738035264875,-4.085050377833877,1.0,0.0,0.25000000000000006,-1.0199999999999998,3.7300000000000004,0.298355163727974,-0.8131738035264875,2.575050377833877,3.4249976971581897,3.5605746789789263
7,07/18/2023 22:46:56.928236,234,static,0.58,1.03,-1.53,0.00126,0.952,0.13426,-0.27506,0.53,1.03,-1.49,0.00126,0.952,0.13426,-0.27506,0.55,1.03,-1.51,0.00126,0.952,0.13426,-0.27506,0.58,1.03,-1.53,0.00938,0.98652,0.15152,-0.06108,342.54,187.09,0.0,-0.12,0.3,-0.95,-0.99,0.0,0.12,0.04,0.95,0.3,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.0078,0.98719,0.151,-0.05103,342.61,185.92,0.0,-0.1,0.3,-0.95,-0.99,0.0,0.1,0.03,0.95,0.3,TrackingSpace,0.9980469,0.3,2.05,-5.24,0.00123,0.95201,0.13434,-0.27502,0.25664483627202594,1.8431738035264875,-4.085050377833877,1.0,0.0,0.25000000000000006,-1.0199999999999998,3.7300000000000004,0.298355163727974,-0.8131738035264875,2.575050377833877,3.4249976971581897,3.5605746789789263
8,07/18/2023 22:46:56.942391,235,static,0.58,1.03,-1.53,0.00124,0.95204,0.13423,-0.27497,0.53,1.03,-1.49,0.00124,0.95204,0.13423,-0.27497,0.55,1.03,-1.51,0.00124,0.95204,0.13423,-0.27497,0.58,1.03,-1.53,0.00905,0.98667,0.15136,-0.05902,342.56,186.85,0.0,-0.11,0.3,-0.95,-0.99,0.0,0.12,0.04,0.95,0.3,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.00748,0.98732,0.15081,-0.04898,342.63,185.68,0.0,-0.09,0.3,-0.95,-1.0,0.0,0.1,0.03,0.95,0.3,TrackingSpace,0.9980469,0.3,2.05,-5.24,0.00125,0.952,0.13427,-0.27507,0.2856649874055277,1.837430730478631,-4.066863979848998,1.0,0.0,0.25000000000000006,-1.0199999999999998,3.7300000000000004,0.26933501259447223,-0.807430730478631,2.5568639798489983,3.0157136047486284,3.1187387714295687
9,07/18/2023 22:46:56.956333,236,static,0.58,1.03,-1.53,0.00127,0.95208,0.13429,-0.27479,0.53,1.03,-1.49,0.00127,0.95208,0.13429,-0.27479,0.55,1.03,-1.51,0.00127,0.95208,0.13429,-0.27479,0.58,1.03,-1.53,0.00905,0.98667,0.15136,-0.05902,342.56,186.85,0.0,-0.11,0.3,-0.95,-0.99,0.0,0.12,0.04,0.95,0.3,TrackingSpace,0.9980469,0.53,1.03,-1.49,0.00748,0.98732,0.15081,-0.04898,342.63,185.68,0.0,-0.09,0.3,-0.95,-1.0,0.0,0.1,0.03,0.95,0.3,TrackingSpace,0.9980469,0.3,2.05,-5.24,0.00124,0.95204,0.13423,-0.27496,0.2856649874055277,1.837430730478631,-4.066863979848998,1.0,0.0,0.25000000000000006,-1.0199999999999998,3.7300000000000004,0.26933501259447223,-0.807430730478631,2.5568639798489983,3.0157136047486284,3.1187387714295687
