Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w
07/26/2023 20:34:12.976431,0,start,-1.00, 1.09, -0.24,-0.45243, -0.02904, -0.07511, 0.88816,-1.03, 1.10, -0.24,-0.60626, 0.12150, 0.09441, 0.78024,284.30, 17.70, 0.00,0.08, 0.97, 0.24,0.95, 0.00, -0.30,-0.29, 0.25, -0.92,TrackingSpace,0.9980469,-0.96, 1.09, -0.23,-0.61575, 0.07164, 0.05637, 0.78265,283.61, 10.46, 0.00,0.04, 0.97, 0.23,0.98, 0.00, -0.18,-0.18, 0.24, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:34:12.986873,1,start,-1.00, 1.09, -0.24,-0.45340, -0.03321, -0.07316, 0.88768,-1.03, 1.10, -0.24,-0.60626, 0.12150, 0.09441, 0.78024,284.30, 17.70, 0.00,0.08, 0.97, 0.24,0.95, 0.00, -0.30,-0.29, 0.25, -0.92,TrackingSpace,0.9980469,-0.96, 1.09, -0.23,-0.61575, 0.07164, 0.05637, 0.78265,283.61, 10.46, 0.00,0.04, 0.97, 0.23,0.98, 0.00, -0.18,-0.18, 0.24, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:34:13.004385,2,start,-1.00, 1.09, -0.24,-0.45388, -0.03308, -0.07254, 0.88749,-1.03, 1.10, -0.24,-0.60626, 0.12150, 0.09441, 0.78024,284.30, 17.70, 0.00,0.08, 0.97, 0.24,0.95, 0.00, -0.30,-0.29, 0.25, -0.92,TrackingSpace,0.9980469,-0.96, 1.09, -0.23,-0.61575, 0.07164, 0.05637, 0.78265,283.61, 10.46, 0.00,0.04, 0.97, 0.23,0.98, 0.00, -0.18,-0.18, 0.24, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:34:13.022845,3,start,-1.00, 1.09, -0.24,-0.45368, -0.03286, -0.07255, 0.88760,-1.03, 1.10, -0.24,-0.60698, 0.11707, 0.09101, 0.78076,284.27, 17.06, 0.00,0.07, 0.97, 0.24,0.96, 0.00, -0.29,-0.28, 0.25, -0.93,TrackingSpace,0.9980469,-0.97, 1.09, -0.23,-0.61598, 0.06831, 0.05374, 0.78295,283.61, 9.97, 0.00,0.04, 0.97, 0.23,0.98, 0.00, -0.17,-0.17, 0.24, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:34:13.043031,4,start,-1.00, 1.09, -0.24,-0.45359, -0.03261, -0.07360, 0.88757,-1.03, 1.10, -0.24,-0.60630, 0.12167, 0.09456, 0.78016,284.30, 17.73, 0.00,0.08, 0.97, 0.24,0.95, 0.00, -0.30,-0.30, 0.25, -0.92,TrackingSpace,0.9980469,-0.97, 1.09, -0.23,-0.61706, 0.06332, 0.04992, 0.78277,283.50, 9.25, 0.00,0.04, 0.97, 0.23,0.99, 0.00, -0.16,-0.16, 0.23, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:34:13.061013,5,start,-1.00, 1.09, -0.24,-0.45377, -0.03232, -0.07434, 0.88742,-1.03, 1.10, -0.24,-0.60630, 0.12167, 0.09456, 0.78016,284.30, 17.73, 0.00,0.08, 0.97, 0.24,0.95, 0.00, -0.30,-0.30, 0.25, -0.92,TrackingSpace,0.9980469,-0.97, 1.09, -0.23,-0.61706, 0.06332, 0.04992, 0.78277,283.50, 9.25, 0.00,0.04, 0.97, 0.23,0.99, 0.00, -0.16,-0.16, 0.23, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:34:13.076930,6,start,-1.00, 1.09, -0.24,-0.45395, -0.03175, -0.07434, 0.88735,-1.03, 1.10, -0.24,-0.60263, 0.12137, 0.09339, 0.78319,284.85, 17.62, 0.00,0.08, 0.97, 0.24,0.95, 0.00, -0.30,-0.29, 0.26, -0.92,TrackingSpace,0.9980469,-0.97, 1.09, -0.23,-0.61275, 0.06835, 0.05332, 0.78551,284.09, 9.95, 0.00,0.04, 0.97, 0.24,0.98, 0.00, -0.17,-0.17, 0.24, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:34:13.093419,7,start,-1.00, 1.09, -0.24,-0.45399, -0.03112, -0.07442, 0.88735,-1.03, 1.10, -0.24,-0.60263, 0.12137, 0.09339, 0.78319,284.85, 17.62, 0.00,0.08, 0.97, 0.24,0.95, 0.00, -0.30,-0.29, 0.26, -0.92,TrackingSpace,0.9980469,-0.97, 1.09, -0.23,-0.61275, 0.06835, 0.05332, 0.78551,284.09, 9.95, 0.00,0.04, 0.97, 0.24,0.98, 0.00, -0.17,-0.17, 0.24, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:34:13.109715,8,start,-1.00, 1.09, -0.24,-0.45403, -0.03086, -0.07462, 0.88732,-1.03, 1.10, -0.24,-0.60290, 0.12087, 0.09306, 0.78310,284.82, 17.55, 0.00,0.08, 0.97, 0.24,0.95, 0.00, -0.30,-0.29, 0.26, -0.92,TrackingSpace,0.9980469,-0.97, 1.09, -0.23,-0.61287, 0.06861, 0.05354, 0.78537,284.07, 9.98, 0.00,0.04, 0.97, 0.24,0.98, 0.00, -0.17,-0.17, 0.24, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
07/26/2023 20:34:13.125672,9,start,-1.00, 1.09, -0.24,-0.45440, -0.03063, -0.07470, 0.88713,-1.03, 1.10, -0.24,-0.60290, 0.12087, 0.09306, 0.78310,284.82, 17.55, 0.00,0.08, 0.97, 0.24,0.95, 0.00, -0.30,-0.29, 0.26, -0.92,TrackingSpace,0.9980469,-0.97, 1.09, -0.23,-0.61287, 0.06861, 0.05354, 0.78537,284.07, 9.98, 0.00,0.04, 0.97, 0.24,0.98, 0.00, -0.17,-0.17, 0.24, -0.96,TrackingSpace,0.9980469,-0.94, 2.33, 0.08,0.00000, 0.00000, 0.00000, 1.00000
