,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Euclidean Error
0,07/31/2023 18:18:41.071651,0,start,-0.15,1.24,0.66,0.00147,0.99209,0.1251,-0.0106,-0.21,1.24,0.66,0.00147,0.99209,0.1251,-0.0106,-0.18,1.24,0.66,0.00147,0.99209,0.1251,-0.0106,-0.15,1.24,0.66,0.00454,0.99397,0.0998,-0.04517,348.53,185.2,0.0,-0.09,0.2,-0.98,-1.0,0.0,0.09,0.02,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.0028,0.99459,0.10004,-0.02781,348.51,183.2,0.0,-0.05,0.2,-0.98,-1.0,0.0,0.06,0.01,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.0015,0.99208,0.12519,-0.01037,-0.28499999999998993,1.5399999999999712,-0.8099999999998587,1.0,0.0,0.03,-0.31000000000000005,1.21,0.10499999999998993,-0.2999999999999712,1.4699999999998588,3.863180586400244,0.07130746478529035,-0.20131710837464076,0.02478831003729964,-0.25080383995645283,3.8914626849400538
1,07/31/2023 18:18:41.078278,1,start,-0.15,1.24,0.66,0.00107,0.99214,0.12463,-0.01077,-0.21,1.24,0.67,0.00107,0.99214,0.12463,-0.01077,-0.18,1.24,0.66,0.00107,0.99214,0.12463,-0.01077,-0.15,1.24,0.66,0.00454,0.99397,0.0998,-0.04517,348.53,185.2,0.0,-0.09,0.2,-0.98,-1.0,0.0,0.09,0.02,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.0028,0.99459,0.10004,-0.02781,348.51,183.2,0.0,-0.05,0.2,-0.98,-1.0,0.0,0.06,0.01,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.00145,0.99209,0.12505,-0.01058,-0.28499999999998993,1.5399999999999712,-0.8099999999998587,1.0,0.0,0.03,-0.31000000000000005,1.21,0.10499999999998993,-0.2999999999999712,1.4699999999998588,3.863180586400244,0.07130746478529035,-0.20131710837464076,0.02478831003729964,-0.25080383995645283,3.8914626849400538
2,07/31/2023 18:18:41.096933,2,start,-0.15,1.24,0.66,0.00044,0.99227,0.1236,-0.01073,-0.21,1.24,0.67,0.00044,0.99227,0.1236,-0.01073,-0.18,1.24,0.66,0.00044,0.99227,0.1236,-0.01073,-0.15,1.24,0.66,0.00479,0.9936,0.10297,-0.04622,348.17,185.33,0.0,-0.09,0.21,-0.97,-1.0,0.0,0.09,0.02,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.00297,0.99424,0.10322,-0.02861,348.15,183.3,0.0,-0.06,0.21,-0.98,-1.0,0.0,0.06,0.01,0.98,0.21,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.0011,0.99214,0.12463,-0.01077,-0.3255815061963597,1.6480285986653458,-1.234466158245718,1.0,0.0,0.03,-0.31000000000000005,1.21,0.14558150619635973,-0.4080285986653458,1.8944661582457178,3.66373510092844,0.07669493134104093,-0.21213857420582327,0.02478831003729964,-0.25080383995645283,3.7084580361157706
3,07/31/2023 18:18:41.113956,3,start,-0.15,1.24,0.66,0.00042,0.99231,0.1233,-0.01091,-0.21,1.24,0.67,0.00042,0.99231,0.1233,-0.01091,-0.18,1.24,0.66,0.00042,0.99231,0.1233,-0.01091,-0.15,1.24,0.66,0.00479,0.9936,0.10297,-0.04622,348.17,185.33,0.0,-0.09,0.21,-0.97,-1.0,0.0,0.09,0.02,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.00297,0.99424,0.10322,-0.02861,348.15,183.3,0.0,-0.06,0.21,-0.98,-1.0,0.0,0.06,0.01,0.98,0.21,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.00036,0.99227,0.1236,-0.01075,-0.3255815061963597,1.6480285986653458,-1.234466158245718,1.0,0.0,0.03,-0.31000000000000005,1.21,0.14558150619635973,-0.4080285986653458,1.8944661582457178,3.66373510092844,0.07669493134104093,-0.21213857420582327,0.02478831003729964,-0.25080383995645283,3.7084580361157706
4,07/31/2023 18:18:41.135375,4,start,-0.15,1.24,0.66,0.00059,0.99228,0.12353,-0.01106,-0.21,1.24,0.67,0.00059,0.99228,0.12353,-0.01106,-0.18,1.24,0.66,0.00059,0.99228,0.12353,-0.01106,-0.15,1.24,0.66,0.00481,0.99358,0.10313,-0.04635,348.15,185.34,0.0,-0.09,0.21,-0.97,-1.0,0.0,0.09,0.02,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.00301,0.99421,0.10339,-0.02897,348.13,183.34,0.0,-0.06,0.21,-0.98,-1.0,0.0,0.06,0.01,0.98,0.21,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.00061,0.99227,0.1236,-0.01095,-0.3255815061963597,1.6480285986653458,-1.234466158245718,1.0,0.0,0.03,-0.31000000000000005,1.21,0.14558150619635973,-0.4080285986653458,1.8944661582457178,3.66373510092844,0.07669493134104093,-0.21213857420582327,0.02478831003729964,-0.25080383995645283,3.7084580361157706
5,07/31/2023 18:18:41.153764,5,start,-0.15,1.24,0.66,0.00072,0.99227,0.12359,-0.01127,-0.21,1.24,0.67,0.00072,0.99227,0.12359,-0.01127,-0.18,1.24,0.66,0.00072,0.99227,0.12359,-0.01127,-0.15,1.24,0.66,0.00478,0.99364,0.10259,-0.04626,348.21,185.33,0.0,-0.09,0.2,-0.97,-1.0,0.0,0.09,0.02,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.00302,0.99426,0.10285,-0.02915,348.19,183.36,0.0,-0.06,0.2,-0.98,-1.0,0.0,0.06,0.01,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.00062,0.99228,0.12353,-0.01109,-0.3256276595744772,1.6287234042553433,-1.235074468085225,1.0,0.0,0.03,-0.31000000000000005,1.21,0.1456276595744772,-0.38872340425534335,1.895074468085225,4.034493836230618,0.076694620474429,-0.20231665577115338,0.02478831003729964,-0.25080383995645283,4.069723733350861
6,07/31/2023 18:18:41.170260,6,start,-0.15,1.24,0.66,0.00094,0.99225,0.12371,-0.01142,-0.21,1.24,0.67,0.00094,0.99225,0.12371,-0.01142,-0.18,1.24,0.66,0.00094,0.99225,0.12371,-0.01142,-0.15,1.24,0.66,0.00478,0.99364,0.10259,-0.04626,348.21,185.33,0.0,-0.09,0.2,-0.97,-1.0,0.0,0.09,0.02,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.00302,0.99426,0.10285,-0.02915,348.19,183.36,0.0,-0.06,0.2,-0.98,-1.0,0.0,0.06,0.01,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.00073,0.99225,0.12371,-0.01131,-0.3256276595744772,1.6287234042553433,-1.235074468085225,1.0,0.0,0.03,-0.31000000000000005,1.21,0.1456276595744772,-0.38872340425534335,1.895074468085225,4.034493836230618,0.076694620474429,-0.20231665577115338,0.02478831003729964,-0.25080383995645283,4.069723733350861
7,07/31/2023 18:18:41.186689,7,start,-0.15,1.24,0.66,0.00113,0.99221,0.12399,-0.01176,-0.21,1.24,0.66,0.00113,0.99221,0.12399,-0.01176,-0.18,1.24,0.66,0.00113,0.99221,0.12399,-0.01176,-0.15,1.24,0.66,0.0046,0.99374,0.10232,-0.04471,348.24,185.15,0.0,-0.09,0.2,-0.98,-1.0,0.0,0.09,0.02,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.0029,0.99433,0.10257,-0.02809,348.22,183.24,0.0,-0.06,0.2,-0.98,-1.0,0.0,0.06,0.01,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.00095,0.99225,0.12374,-0.01142,-0.33000000000001106,1.6400000000000294,-1.3000000000001448,1.0,0.0,0.03,-0.31000000000000005,1.21,0.15000000000001107,-0.40000000000002944,1.9600000000001447,4.0620670907703,0.07638172351743454,-0.2013171083746407,0.02478831003729964,-0.25080383995645283,4.096074001952857
8,07/31/2023 18:18:41.203703,8,start,-0.15,1.24,0.66,0.0012,0.9922,0.12405,-0.01194,-0.21,1.24,0.66,0.0012,0.9922,0.12405,-0.01194,-0.18,1.24,0.66,0.0012,0.9922,0.12405,-0.01194,-0.15,1.24,0.66,0.0046,0.99374,0.10232,-0.04471,348.24,185.15,0.0,-0.09,0.2,-0.98,-1.0,0.0,0.09,0.02,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.0029,0.99433,0.10257,-0.02809,348.22,183.24,0.0,-0.06,0.2,-0.98,-1.0,0.0,0.06,0.01,0.98,0.2,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.00108,0.99222,0.12396,-0.01166,-0.33000000000001106,1.6400000000000294,-1.3000000000001448,1.0,0.0,0.03,-0.31000000000000005,1.21,0.15000000000001107,-0.40000000000002944,1.9600000000001447,4.0620670907703,0.07638172351743454,-0.2013171083746407,0.02478831003729964,-0.25080383995645283,4.096074001952857
9,07/31/2023 18:18:41.220363,9,start,-0.15,1.24,0.66,0.00135,0.99223,0.12386,-0.01214,-0.21,1.24,0.66,0.00135,0.99223,0.12386,-0.01214,-0.18,1.24,0.66,0.00135,0.99223,0.12386,-0.01214,-0.15,1.24,0.66,0.00474,0.9935,0.10439,-0.04508,348.0,185.2,0.0,-0.09,0.21,-0.97,-1.0,0.0,0.09,0.02,0.98,0.21,TrackingSpace,0.9980469,-0.21,1.24,0.66,0.00281,0.99415,0.10467,-0.02665,347.98,183.07,0.0,-0.05,0.21,-0.98,-1.0,0.0,0.05,0.01,0.98,0.21,TrackingSpace,0.9980469,-0.21,1.55,-0.55,0.00123,0.99221,0.12402,-0.01196,-0.28280795367824063,1.5488566738943395,-0.7740134822477348,1.0,0.0,0.03,-0.31000000000000005,1.21,0.10280795367824064,-0.30885667389433946,1.4340134822477348,3.439447057716841,0.07157000851842632,-0.21213857589871482,0.02478831003729964,-0.25080383995645283,3.477400686536078
